Accession_number	Region	Domain
Q9Y261	[210, 260]	Forkhead domain
Q9Y4K1	[1830, 1886]	Beta/Gamma crystallin
A6NH21	[33, 61]	Serine incorporator (Serinc)
P59861	[22, 52]	Beta defensin
Q14149	[400, 441]	CW-type Zinc Finger
Q14832	[507, 524]	Nine Cysteines Domain of family 3 GPCR
Q29983	[59, 76]	Class I Histocompatibility antigen, domains alpha 1 and 2
Q5VWJ9	[294, 310]	BAR domain
Q6P9A2	[555, 587]	Ricin-type beta-trefoil lectin domain
Q7KYR7	[330, 379]	SPRY-associated domain
Q7RTN6	[269, 306]	Protein kinase domain
Q86XS5	[293, 323]	Fibrinogen beta and gamma chains, C-terminal globular domain
Q8TCQ1	[69, 137]	RING-variant domain
Q96M29	[246, 302]	Tektin family
Q99687	[57, 84]	TALE/MEIS homeobox family N-terminal domain
Q9BQK8	[434, 454]	Lipin/Ned1/Smp2 multi-domain protein middle domain
Q9BXT5	[1562, 1606]	Testis expressed sequence 15
Q9H6R4	[263, 281]	Nrap protein domain 1
Q9P121	[191, 214]	Immunoglobulin domain
Q9Y2Y8	[192, 224]	Lectin C-type domain
O60884	[116, 217]	DnaJ C terminal domain
P01266	[296, 378]	Thyroglobulin type-1 repeat
P53384	[236, 294]	NUBPL iron-transfer P-loop NTPase
P78527	[4091, 4127]	FATC domain
Q04759	[0, 30]	Protein kinase C delta/epsilon/eta/theta, C2 domain
Q13127	[167, 189]	REST-like, C2H2-type zinc finger
Q13530	[4, 30]	Serine incorporator (Serinc)
Q14210	[16, 104]	Snake toxin and toxin-like protein
Q16637	[88, 154]	Survival motor neuron protein (SMN), Tudor domain
Q56P03	[173, 223]	E2F-associated phosphoprotein
Q5BKU9	[84, 104]	Oxidoreductase-like protein, N-terminal
Q6UWL6	[323, 338]	Immunoglobulin domain
Q6UXI9	[226, 270]	EGF domain
Q6UXT8	[77, 128]	ALK and LTK ligand 1/2
Q86T82	[459, 525]	Ubiquitin carboxyl-terminal hydrolase
Q86US8	[1334, 1370]	PIN domain
Q8N5J2	[357, 372]	MINDY deubiquitinase
Q8NBL1	[39, 66]	Glycosyl transferase family 90
Q8TED4	[270, 287]	Major Facilitator Superfamily
Q96DX4	[514, 575]	Zinc finger, C3HC4 type (RING finger)
Q9BXY4	[33, 68]	Furin-like repeat, cysteine-rich
Q9C004	[143, 276]	Sprouty protein (Spry)
A4D161	[67, 176]	Protein FAM221A/B
O94966	[366, 381]	CS domain
P05549	[350, 381]	Transcription factor AP-2
P0DM35	[0, 59]	Metallothionein
P0DTL4	[26, 48]	u-PAR/Ly-6 domain
P24903	[465, 490]	Cytochrome P450
P26927	[636, 663]	Trypsin
P33991	[308, 328]	MCM OB domain
P35613	[105, 120]	Immunoglobulin domain
P48061	[22, 39]	Small cytokines (intecrine/chemokine), interleukin-8 like
Q5H8C1	[203, 231]	Frem protein N-terminal domain
Q6P1X6	[186, 205]	Domain of unknown function (DUF4505)
Q86UR1	[378, 397]	PB1 domain
Q8IXW5	[76, 165]	Rtr1/RPAP2 family
Q8N8Q3	[225, 247]	Endonuclease V
Q8N8R7	[195, 244]	ARF7 effector protein C-terminus
Q8WW38	[1118, 1150]	ZFPM2-like CCHC zinc finger
Q8WYR1	[263, 285]	Phosphoinositide 3-kinase gamma adapter protein p101 subunit
Q92519	[203, 225]	Protein kinase domain
Q96MV8	[123, 153]	DHHC palmitoyltransferase
Q9NPD5	[131, 158]	Organic Anion Transporter Polypeptide (OATP) family
A0A1B0GTW7	[462, 572]	Leishmanolysin
O60318	[1255, 1286]	MCM3AP domain of GANP
P07438	[0, 59]	Metallothionein
P23946	[184, 235]	Trypsin
P30622	[244, 284]	CAP-Gly domain
P50453	[319, 362]	Serpin (serine protease inhibitor)
P54108	[67, 100]	Cysteine-rich secretory protein family
P61916	[27, 48]	ML domain
Q13330	[384, 431]	GATA zinc finger
Q14676	[27, 109]	FHA domain
Q15649	[0, 50]	HIT zinc finger
Q5TC82	[1, 55]	zinc-RING finger domain
Q5W5X9	[362, 378]	Tetratricopeptide repeat
Q6NTE8	[1, 73]	MRN-interacting protein
Q6PCB0	[376, 396]	Fibronectin type III domain
Q8IUH4	[424, 441]	DHHC palmitoyltransferase
Q8WZ71	[188, 223]	Transmembrane protein 158
Q96JA1	[759, 780]	Immunoglobulin I-set domain
Q99489	[240, 303]	FAD dependent oxidoreductase
Q9C0F0	[36, 93]	HB1, ASXL, restriction endonuclease HTH domain
Q9P212	[1743, 1764]	Phosphatidylinositol-specific phospholipase C, Y domain
Q9UGL1	[299, 372]	PHD-finger
Q9UKY0	[94, 121]	Prion/Doppel alpha-helical domain
Q9UQQ1	[691, 710]	Transferrin receptor-like dimerisation domain
Q9Y6X8	[71, 151]	Zinc-fingers and homeoboxes C2H2 finger domain
O75112	[541, 595]	LIM domain
P41271	[25, 133]	DAN domain
P46020	[597, 612]	Glycosyl hydrolases family 15
P57730	[54, 89]	Caspase recruitment domain
P61158	[0, 22]	Actin
Q5VT25	[1003, 1071]	Phorbol esters/diacylglycerol binding domain (C1 domain)
Q5VUD6	[328, 363]	Protein-kinase domain of FAM69
Q86UP3	[963, 997]	Zinc finger homeobox protein 3-like, C2H2 type zinc-finger
Q8TEJ3	[51, 101]	RING-type zinc-finger
Q92496	[257, 301]	Sushi repeat (SCR repeat)
Q96LD4	[0, 40]	RING-type zinc-finger
Q96NK8	[170, 191]	Neuronal helix-loop-helix transcription factor
Q9BVL4	[87, 107]	Protein adenylyltransferase SelO
Q9BYC8	[76, 117]	Ribosomal L32p protein family
Q9BZF2	[470, 491]	Oxysterol-binding protein
Q9C026	[0, 42]	Zinc finger, C3HC4 type (RING finger)
Q9UKU0	[243, 269]	AMP-binding enzyme
A0A087WUL8	[366, 401]	Olduvai domain
O14770	[85, 124]	TALE/MEIS homeobox family N-terminal domain
O76013	[82, 106]	Intermediate filament protein
P01893	[266, 294]	Immunoglobulin C1-set domain
P07357	[388, 410]	MAC/Perforin domain
P15374	[186, 227]	Ubiquitin carboxyl-terminal hydrolase, family 1
P17405	[214, 248]	Calcineurin-like phosphoesterase
P53602	[95, 119]	Diphosphomevalonate decarboxylase-like N-terminal domain
Q12882	[33, 97]	Dihydroprymidine dehydrogenase domain II, 4Fe-4S cluster
Q13884	[236, 262]	PH domain
Q58FF6	[256, 276]	Hsp90 protein
Q8IYW5	[4, 91]	Prokaryotic RING finger family 4
Q8N6C5	[742, 759]	Immunoglobulin domain
Q8WU39	[163, 188]	TLR4 regulator and MIR-interacting MSAP
Q8WZ75	[35, 60]	Immunoglobulin domain
Q96A25	[31, 78]	Transmembrane protein 106 N-terminal region
Q96JJ6	[29, 53]	MORN repeat
Q96MT3	[241, 312]	LIM domain
Q96PB7	[39, 85]	Neurogenesis glycoprotein
Q9H1E1	[39, 132]	Pancreatic ribonuclease
Q9H8L6	[116, 136]	EMI domain
Q9NQZ3	[519, 542]	Daz repeat
Q9UPU3	[713, 813]	Sortilin, neurotensin receptor 3, C-terminal
A0A0J9YX94	[0, 15]	PNMA N-terminal RRM-like domain
C9J302	[49, 188]	Domain of unknown function (DUF4722)
O00463	[41, 71]	TNF receptor-associated factor 2/3/5, RING domain
O14646	[1170, 1190]	CDH1/2 SANT-Helical linker 1
O15164	[212, 254]	B-box zinc finger
O60565	[84, 183]	DAN domain
P01215	[23, 115]	Glycoprotein hormone
P01589	[22, 87]	Sushi repeat (SCR repeat)
P02671	[35, 71]	Fibrinogen alpha/beta chain family
P0DP58	[14, 107]	Snake toxin and toxin-like protein
P14222	[270, 312]	MAC/Perforin domain
P20160	[130, 220]	Trypsin
P49005	[68, 99]	DNA polymerase delta subunit OB-fold domain
P51654	[55, 77]	Glypican
P58658	[83, 127]	D-galactoside/L-rhamnose binding SUEL lectin domain
P63267	[6, 48]	Actin
Q02413	[238, 275]	Cadherin domain
Q02846	[752, 776]	Protein tyrosine and serine/threonine kinase
Q2Q1W2	[54, 120]	Zinc finger, C3HC4 type (RING finger)
Q5SWL8	[446, 476]	PRAME C-terminal domain
Q86UW1	[147, 174]	Organic solute transporter Ostalpha
Q8IYS2	[172, 189]	Uncharacterized conserved protein (DUF2152)
Q8IZQ1	[3444, 3523]	FYVE zinc finger
Q8N4N8	[506, 555]	Kinesin motor domain
Q8WWX8	[342, 361]	Sodium:solute symporter family
Q99614	[130, 161]	Tetratricopeptide repeat
Q99728	[43, 125]	zf-RING of BARD1-type protein
Q9BVX2	[41, 70]	Transmembrane protein 106 N-terminal region
Q9BYR8	[0, 82]	Keratin, high-sulphur matrix protein
Q9H3Q3	[349, 368]	Galactose-3-O-sulfotransferase
Q9HAR2	[99, 119]	D-galactoside/L-rhamnose binding SUEL lectin domain
Q9NSA2	[213, 230]	Ion transport protein
Q9UBY9	[92, 147]	Hsp20/alpha crystallin family
Q9UJQ1	[170, 192]	Lysosome-associated membrane glycoprotein 2-like, luminal domains
Q9UKF5	[338, 362]	Reprolysin (M12B) family zinc metalloprotease
Q9Y3D2	[44, 181]	SelR domain
A0ABJ7H351	[396, 433]	RNA-binding, Nab2-type zinc finger
O15111	[698, 727]	I-kappa-kinase-beta NEMO binding domain
O75604	[464, 489]	Ubiquitin carboxyl-terminal hydrolase
P34947	[422, 474]	Protein kinase domain
P55201	[385, 435]	PHD-zinc-finger like domain
P56159	[21, 100]	GDNF/GAS1 domain
Q05639	[397, 424]	GTP-eEF1A C-terminal domain-like
Q6NUJ1	[456, 519]	Saposin A-type domain
Q6VAB6	[119, 161]	SAM like domain present in kinase suppressor RAS 1
Q6XE24	[75, 119]	RNA recognition motif
Q86TB3	[86, 114]	Immunoglobulin I-set domain
Q8N196	[191, 245]	Homeodomain
Q8NB14	[556, 628]	Ubiquitin carboxyl-terminal hydrolase
Q8ND71	[1, 25]	AIG1 family
Q8WTQ1	[19, 69]	Beta defensin
Q96S59	[641, 728]	CTLH/CRA C-terminal to LisH motif domain
Q9NXA8	[157, 217]	Sir2 family
Q9ULY5	[174, 189]	Lectin C-type domain
Q9Y614	[305, 380]	Actin
A6NCS6	[177, 241]	Domain of unknown function (DUF4630)
A7E2V4	[403, 421]	ZSWIM8, TPR repeats
A8MSI8	[8, 31]	Complex 1 protein (LYR family)
A8MZG2	[60, 84]	Domain of unknown function (DUF4644)
C9J1S8	[431, 451]	SPRY domain
O14896	[99, 115]	Interferon regulatory factor transcription factor
O60291	[270, 329]	Zinc finger, C3HC4 type (RING finger)
P05156	[21, 111]	Complement factor I, KAZAL domain
P09382	[0, 20]	Galactoside-binding lectin
P24928	[61, 93]	RNA polymerase Rpb1, domain 1
P54707	[245, 279]	P-type ATPase actuator domain
Q2TBF2	[180, 220]	WSC domain
Q5JWF8	[95, 135]	Actin
Q86YV9	[147, 169]	Hermansky-Pudlak syndrome 6 protein N-terminal domain
Q8IZT6	[1158, 1183]	Calponin homology (CH) domain
Q96QK1	[650, 688]	Vacuolar protein sorting-associated protein 35
Q9BW30	[1, 59]	p25-alpha
Q9BY14	[141, 156]	u-PAR/Ly-6 domain
Q9BYU5	[0, 42]	Keratin, high sulfur B2 protein
Q9NR09	[293, 396]	Inhibitor of Apoptosis domain
Q9P0N8	[58, 142]	RING-variant domain
Q9UJK0	[55, 82]	Possible Fer4-like domain in RNase L inhibitor, RLI
Q9UK22	[126, 144]	F-box associated region
Q9Y2B4	[207, 251]	Cellular tumour antigen p53-inducible 5
Q9Y561	[153, 221]	Low-density lipoprotein receptor domain class A
A0A1W2PRP0	[90, 121]	Forkhead domain
O14746	[498, 533]	Telomerase ribonucleoprotein complex - RNA binding domain
O43541	[204, 281]	MH1 domain
O75398	[191, 218]	SAND domain
O75800	[384, 439]	MYND finger
O94772	[18, 119]	u-PAR/Ly-6 domain
P25713	[0, 67]	Metallothionein
P36405	[164, 181]	ADP-ribosylation factor family
P51671	[26, 78]	Small cytokines (intecrine/chemokine), interleukin-8 like
Q2M3D2	[441, 472]	Exocyst complex component Sec6
Q6IN84	[119, 138]	RNA 2'-O ribose methyltransferase substrate binding
Q8N6Q8	[388, 405]	Methyltransferase domain
Q9GZY6	[97, 118]	Linker for activation of T-cells family member 2
Q9NYU2	[1470, 1505]	Glucosyltransferase 24
Q9UJ71	[283, 327]	Lectin C-type domain
Q9UNA0	[369, 399]	Reprolysin (M12B) family zinc metalloprotease
Q9Y6D5	[25, 77]	Mon2/Sec7/BIG1-like, dimerisation and cyclophilin-binding domain
A6NCQ9	[13, 33]	RING-type zinc-finger
F2Z333	[80, 97]	Fibronectin type III domain-containing protein 10
O60575	[27, 85]	Kazal-type serine protease inhibitor domain
P29122	[232, 250]	Subtilase family
P40967	[511, 553]	PKAT, KLD domain
P42574	[33, 66]	Caspase domain
Q12891	[419, 451]	Hyaluronidase
Q5VYV7	[140, 169]	Uncharacterized protein family UPF0492
Q8IV16	[55, 142]	Snake toxin and toxin-like protein
Q8IY57	[20, 52]	Zn-finger in Ran binding protein and others
Q8N7M2	[345, 383]	Zinc finger, C2H2 type
Q8NHJ6	[111, 187]	Immunoglobulin domain
Q8TAV0	[0, 128]	FAM76 protein
Q92546	[287, 305]	Rgp1
Q92752	[113, 341]	Teneurin EGF domain
Q969K3	[50, 106]	E3 ubiquitin-protein ligase CARP1/2, FYVE/PHD zinc finger
Q96F44	[259, 334]	SPRY-associated domain
Q96JL9	[24, 50]	KRAB box
Q9BPZ7	[10, 41]	Stress-activated map kinase interacting protein 1 (SIN1)
Q9NPC3	[0, 63]	zinc-RING finger domain
Q9NZI8	[240, 262]	KH domain
Q9UBF2	[720, 749]	Coatomer gamma subunit appendage platform subdomain
O95858	[149, 196]	Tetraspanin family
P04629	[173, 199]	Leucine rich repeat C-terminal motif
P22362	[30, 72]	Small cytokines (intecrine/chemokine), interleukin-8 like
P27352	[284, 304]	Eukaryotic cobalamin-binding protein
P52179	[937, 960]	Fibronectin type III domain
P54793	[557, 583]	C-terminal region of aryl-sulfatase
Q13702	[355, 411]	Ring finger domain
Q15858	[315, 336]	Ion transport protein
Q5GAN3	[86, 155]	Pancreatic ribonuclease
Q5XUX0	[441, 473]	Cyclin D1 binding domain
Q6ZRF7	[71, 110]	Zinc finger, C2H2 type
Q6ZSG2	[8, 59]	FAM196 family
Q86WW8	[0, 73]	Cytochrome c oxidase assembly protein PET191
Q8IYA8	[390, 427]	Interactor of HORMAD1 protein 1
Q8WTR7	[15, 44]	KRAB box
Q92563	[328, 377]	Thyroglobulin type-1 repeat
Q9BS86	[299, 350]	Zona-pellucida-binding protein (Sp38) C-terminal EGF-like domain
Q9GZY0	[573, 588]	TAP C-terminal domain
Q9H7B4	[10, 99]	SET domain
Q9NVM9	[206, 224]	Cell cycle and development regulator Mat89Bb
Q9NVR5	[68, 103]	PIH1 N-terminal domain
Q9UIF3	[366, 416]	Tektin family
Q9Y6W6	[143, 200]	Rhodanese-like domain
A0A0K0K1A3	[96, 113]	Immunoglobulin V-set domain
O00159	[574, 595]	Myosin head (motor domain)
O00716	[310, 325]	E2F transcription factor CC-MB domain
P05362	[325, 355]	Immunoglobulin domain
P50238	[0, 72]	LIM domain
P78310	[204, 226]	Immunoglobulin domain
Q00978	[242, 261]	Interferon-regulatory factor 3
Q06546	[32, 71]	GA-binding protein alpha chain
Q14145	[379, 416]	Kelch motif
Q5GAN6	[91, 215]	Pancreatic ribonuclease
Q5T8I9	[315, 340]	HENMT1 C-terminal domain
Q5T953	[240, 302]	Immediate early response protein (IER)
Q6ZQN5	[150, 195]	Forkhead domain
Q6ZU69	[539, 555]	FAM75 family
Q8NGF1	[296, 314]	Olfactory receptor
Q8WXA2	[44, 80]	u-PAR/Ly-6 domain
Q92959	[143, 165]	Organic Anion Transporter Polypeptide (OATP) family
Q9BZY9	[22, 63]	zinc finger of C3HC4-type, RING
Q9HC62	[530, 555]	Ulp1 protease family, C-terminal catalytic domain
Q9NQV7	[169, 228]	SSXRD motif
Q9UBT3	[29, 104]	Dickkopf N-terminal cysteine-rich region
Q9Y4P1	[188, 216]	Peptidase C54 catalytic domain
Q9Y5F1	[727, 752]	Cadherin cytoplasmic C-terminal
A8K0S8	[57, 83]	TALE/MEIS homeobox family N-terminal domain
O60449	[301, 324]	Lectin C-type domain
O75110	[779, 795]	haloacid dehalogenase-like hydrolase
O95157	[181, 212]	Neurexophilin
P02774	[69, 151]	Serum albumin family
P12111	[3141, 3176]	Kunitz/Bovine pancreatic trypsin inhibitor domain
P52849	[820, 841]	Sulfotransferase domain
P57721	[299, 352]	KH domain
Q01524	[56, 99]	Mammalian defensin
Q5VT06	[2529, 2575]	CAP-Gly domain
Q658L1	[171, 208]	Stabilizer of axonemal microtubules 1/2
Q6AZZ1	[109, 137]	B-box zinc finger
Q6PIW4	[597, 633]	AAA+ lid domain
Q6ZT12	[138, 199]	Putative zinc finger in N-recognin (UBR box)
Q8NAN2	[139, 204]	Mitoguardin
Q9BX79	[251, 274]	Retinol binding protein receptor
Q9GZX3	[132, 158]	Sulfotransferase domain
Q9UKG4	[255, 274]	Sodium:sulfate symporter transmembrane region
A0A0A0MS06	[80, 114]	Immunoglobulin V-set domain
D6RA61	[79, 131]	Ubiquitin carboxyl-terminal hydrolase
O60516	[10, 59]	Eukaryotic translation initiation factor 4E binding protein (EIF4EBP)
O75161	[417, 440]	Nephrocystin-4 second C2-like domain
O75912	[225, 280]	Phorbol esters/diacylglycerol binding domain (C1 domain)
O94910	[499, 536]	Hormone receptor domain
O95164	[97, 116]	Ubiquitin-2 like Rad60 SUMO-like
O95475	[0, 23]	Transcriptional regulator, SIX1, N-terminal SD domain
P07306	[241, 285]	Lectin C-type domain
P11226	[208, 247]	Lectin C-type domain
P30876	[869, 892]	RNA polymerase Rpb2, domain 6
P48052	[248, 280]	Zinc carboxypeptidase
P68032	[8, 44]	Actin
Q13233	[1242, 1257]	Protein kinase domain
Q15109	[125, 144]	CD80-like C2-set immunoglobulin domain
Q5VT66	[286, 307]	MOSC domain
Q6P4F2	[93, 180]	2Fe-2S iron-sulfur cluster binding domain
Q6UWI4	[49, 85]	Shisa, N-terminal domain
Q86WS5	[240, 271]	Trypsin
Q8N1N4	[398, 433]	Intermediate filament protein
Q8WXI7	[12124, 12158]	SEA domain
Q96EY1	[234, 308]	DnaJ C terminal domain
Q96K31	[187, 251]	Family of unknown function (DUF5588)
Q9H9D4	[57, 89]	PR domain zinc finger protein 2, PR domain
A2RRL7	[43, 81]	TMEM213 family
O15482	[104, 130]	Predicted transmembrane and coiled-coil 2 protein
O15553	[369, 417]	B-box zinc finger
P08235	[589, 674]	Double treble clef zinc finger, C4 type
P15248	[31, 124]	Interleukin-9
P22455	[155, 182]	Immunoglobulin I-set domain
P46013	[0, 67]	FHA domain
P51841	[765, 788]	Protein tyrosine and serine/threonine kinase
P55199	[59, 154]	RNA polymerase II elongation factor ELL
P78539	[265, 321]	Sushi repeat (SCR repeat)
Q14566	[171, 192]	MCM OB domain
Q5JU85	[964, 999]	PH domain
Q6ZN54	[445, 510]	Rubicon Homology Domain
Q86UE8	[703, 747]	Protein kinase domain
Q86YV0	[246, 279]	PH domain-like
Q8N3C0	[1857, 1899]	Sec63 Brl domain
Q9BTP6	[54, 103]	BED zinc finger
Q9BWP8	[164, 179]	Lectin C-type domain
Q9HBA0	[638, 665]	Ion transport protein
Q9NR19	[248, 275]	AMP-binding enzyme
Q9P2G3	[24, 61]	BTB/POZ domain
Q9UIR0	[368, 392]	Butyrophilin subfamily 3 member A2-like, Ig-C domain
Q9UK80	[396, 453]	Ubiquitin carboxyl-terminal hydrolase
Q9UKA8	[136, 194]	Calcipressin
O94885	[1198, 1223]	SAM domain (Sterile alpha motif)
O95196	[507, 537]	Neural chondroitin sulphate proteoglycan cytoplasmic domain
O95405	[696, 765]	FYVE zinc finger
P08123	[1138, 1169]	Fibrillar collagen C-terminal domain
P35398	[62, 157]	Double treble clef zinc finger, C4 type
P62906	[45, 84]	Ribosomal protein L1p/L10e family
Q06330	[74, 113]	LAG1, DNA binding
Q13449	[183, 206]	Immunoglobulin domain
Q16663	[57, 112]	Small cytokines (intecrine/chemokine), interleukin-8 like
Q8N4L2	[45, 127]	Transmembrane protein 55A
Q8NG27	[576, 642]	Ring finger domain
Q8WVZ1	[113, 128]	DHHC palmitoyltransferase
Q93091	[32, 142]	Pancreatic ribonuclease
Q969P5	[313, 354]	F-box only protein 25 C-terminal domain
Q96DM1	[528, 584]	DDE_Tnp_1-like zinc finger
Q96L21	[21, 39]	Ribosomal protein L16p/L10e
Q9BXT4	[977, 993]	Tudor domain
Q9ULU4	[78, 133]	PHD-finger
Q9Y2G1	[1013, 1048]	Myelin gene regulatory factor C-terminal domain 2
Q9Y5J6	[25, 59]	Tim10/DDP family zinc finger
A0A2R8YCY7	[125, 185]	Immunoglobulin domain
B4DYI2	[93, 112]	Domain of unknown function (DUF4599)
O14924	[949, 998]	Raf-like Ras-binding domain
O75023	[269, 302]	Immunoglobulin domain
O75064	[64, 80]	MABP domain
P19793	[122, 206]	Double treble clef zinc finger, C4 type
P23786	[486, 518]	Choline/Carnitine o-acyltransferase
P26583	[7, 49]	HMG-box domain
P48728	[314, 334]	Glycine cleavage T-protein C-terminal barrel domain
P48960	[498, 533]	GPCR proteolysis site, GPS, motif
Q8IXK0	[633, 686]	Zinc finger, FCS-type
Q8NFW9	[45, 105]	FYVE-type zinc finger
Q96GY3	[94, 122]	LIN37
Q96LB9	[163, 182]	N-acetylmuramoyl-L-alanine amidase
Q9BQW3	[156, 179]	Transcription factor COE1 DNA-binding domain
Q9GZL7	[185, 200]	WD domain, G-beta repeat
Q9H741	[69, 138]	SREBP regulating gene protein
Q9HCR9	[436, 459]	GAF domain
Q9UBT7	[236, 259]	Vinculin family
Q9Y5Q5	[973, 999]	Trypsin
A6H8Z2	[315, 377]	Protein FAM221A/B
H0Y7S4	[453, 477]	PRAME C-terminal domain
O14904	[138, 161]	wnt family
O14983	[0, 27]	Cation transporter/ATPase, N-terminus
O15031	[346, 371]	Sema domain
O60542	[119, 147]	Transforming growth factor beta like domain
O75593	[81, 112]	Forkhead domain
P01705	[73, 111]	Immunoglobulin V-set domain
P05305	[44, 72]	Endothelin family
P0DQW0	[0, 31]	Zinc-finger containing family
P10144	[148, 243]	Trypsin
P23193	[246, 300]	Transcription factor S-II (TFIIS)
Q02297	[53, 156]	Immunoglobulin I-set domain
Q09472	[336, 422]	TAZ zinc finger
Q13349	[833, 862]	Integrin alpha Ig-like domain 2
Q13642	[0, 109]	LIM domain
Q6XQN6	[441, 498]	Nicotinate phosphoribosyltransferase C-terminal domain
Q7L273	[345, 388]	Pentapeptide repeats (8 copies)
Q8NAA6	[75, 165]	Family of unknown function (DUF5556)
Q8TB52	[0, 116]	TRAF-like zinc-finger
Q92771	[242, 315]	DEAD_2
Q96NU7	[184, 209]	Amidohydrolase family
Q96QD9	[217, 245]	Forty-two-three protein
Q99942	[20, 75]	Zinc finger, C3HC4 type (RING finger)
Q9GZZ9	[292, 316]	ThiF family
Q9P2E2	[0, 57]	Kinesin motor domain
Q9UIL8	[65, 165]	PHD-like zinc-binding domain
A0A0C4DH59	[85, 113]	Immunoglobulin V-set domain
A6NLC5	[23, 71]	UPF0524 of C3orf70
O00584	[195, 222]	Ribonuclease T2 family
P28329	[650, 730]	Choline/Carnitine o-acyltransferase
Q6IQ49	[61, 114]	Splicing regulator SDE2, SDE2 domain
Q7Z4W2	[129, 147]	C-type lysozyme/alpha-lactalbumin family
Q8IY34	[121, 156]	POT family
Q8N109	[126, 197]	Immunoglobulin domain
Q8NCQ7	[51, 167]	Phospholipase A2
Q9BTE3	[104, 151]	Mini-chromosome maintenance replisome factor
Q9BZQ2	[104, 140]	SHCBP N-terminal domain
Q9H7H0	[385, 437]	Mitochondrial small ribosomal subunit Rsm22
Q9NQC7	[790, 832]	Ubiquitin carboxyl-terminal hydrolase
Q9NXH9	[137, 152]	N2,N2-dimethylguanosine tRNA methyltransferase
Q9UIU6	[99, 116]	Transcriptional regulator, SIX1, N-terminal SD domain
Q9UL52	[363, 378]	Trypsin
Q9Y5T5	[43, 100]	Zn-finger in ubiquitin-hydrolases and other protein
A0AAG2TTP8	[166, 190]	Ribosomal protein S8e
O43614	[379, 395]	Orexin receptor type 2
P03951	[249, 281]	PAN domain
P18065	[28, 125]	Insulin-like growth factor binding protein
P29590	[52, 103]	Zinc finger, C3HC4 type (RING finger)
P29803	[92, 107]	Dehydrogenase E1 component
P54756	[596, 613]	Ephrin type-A receptor 2 transmembrane domain
P61221	[0, 39]	Possible Fer4-like domain in RNase L inhibitor, RLI
Q14151	[424, 491]	RNA recognition motif
Q16527	[0, 78]	LIM domain
Q496A3	[174, 208]	Spermatogenesis-associated serine-rich protein 1
Q6ZUV0	[0, 23]	Thioesterase superfamily
Q8N688	[18, 64]	Beta defensin
Q8NG50	[172, 194]	RDM1 DSRM domain
Q8TBF4	[99, 126]	Zinc knuckle
Q9BXA6	[251, 272]	Protein kinase domain
Q9BXI2	[12, 30]	Mitochondrial carrier protein
Q9BYR7	[0, 97]	Keratin, high-sulphur matrix protein
Q9H2A2	[4, 46]	Aldehyde dehydrogenase family
Q9H3U7	[234, 286]	Thyroglobulin type-1 repeat
Q9H7D0	[1416, 1435]	DHR-2, Lobe B
Q9HAT1	[160, 177]	Legume-like lectin family
Q9P2N4	[442, 462]	Reprolysin (M12B) family zinc metalloprotease
Q9Y4L5	[215, 272]	Ring finger domain
Q9Y663	[348, 374]	Sulfotransferase domain
A4D1S0	[372, 404]	Lectin C-type domain
P00558	[382, 406]	Phosphoglycerate kinase
P02760	[193, 288]	Kunitz/Bovine pancreatic trypsin inhibitor domain
