Accession_number	Region	Domain
P0DTL4	[26, 48]	u-PAR/Ly-6 domain
P24903	[465, 488]	Cytochrome P450
P26927	[636, 663]	Trypsin
P33991	[308, 328]	MCM OB domain
P35613	[105, 112]	Immunoglobulin domain
P48061	[29, 39]	Small cytokines (intecrine/chemokine), interleukin-8 like
Q5H8C1	[203, 231]	Frem protein N-terminal domain
Q6P1X6	[186, 205]	Domain of unknown function (DUF4505)
Q86UR1	[378, 393]	PB1 domain
Q86UR1	[412, 435]	SH3 domain
Q8IXW5	[80, 151]	Rtr1/RPAP2 family
Q8N8Q3	[225, 240]	Endonuclease V
Q8N8R7	[195, 244]	ARF7 effector protein C-terminus
Q8WW38	[1118, 1150]	ZFPM2-like CCHC zinc finger
Q8WYR1	[263, 285]	Phosphoinositide 3-kinase gamma adapter protein p101 subunit
Q92519	[203, 225]	Protein kinase domain
Q96MV8	[129, 153]	DHHC palmitoyltransferase
Q9NPD5	[131, 158]	Organic Anion Transporter Polypeptide (OATP) family
A0A1B0GTW7	[462, 572]	Leishmanolysin
O60318	[1262, 1286]	MCM3AP domain of GANP
P07438	[1, 59]	Metallothionein
P23946	[184, 235]	Trypsin
P30622	[244, 278]	CAP-Gly domain
P30622	[1416, 1432]	CLIP1 zinc knuckle
P50453	[319, 362]	Serpin (serine protease inhibitor)
P54108	[67, 100]	Cysteine-rich secretory protein family
P54108	[191, 244]	Crisp
P61916	[27, 48]	ML domain
Q13330	[393, 429]	GATA zinc finger
Q13330	[470, 539]	MTA R1 domain
Q14676	[55, 109]	FHA domain
Q14676	[2008, 2075]	BRCT domain
Q15649	[9, 36]	HIT zinc finger
Q15649	[122, 147]	Zinc finger HIT domain-containing protein 3, C-terminal domain
Q5TC82	[14, 54]	zinc-RING finger domain
Q5W5X9	[362, 378]	Tetratricopeptide repeat
Q6NTE8	[9, 73]	MRN-interacting protein
Q6PCB0	[376, 396]	Fibronectin type III domain
Q8IUH4	[424, 441]	DHHC palmitoyltransferase
Q8WZ71	[188, 223]	Transmembrane protein 158
Q96JA1	[759, 780]	Immunoglobulin I-set domain
Q99489	[240, 303]	FAD dependent oxidoreductase
Q9C0F0	[36, 80]	HB1, ASXL, restriction endonuclease HTH domain
Q9C0F0	[2204, 2246]	PHD domain of transcriptional enhancer, Asx
Q9P212	[1752, 1764]	Phosphatidylinositol-specific phospholipase C, Y domain
Q9P212	[1872, 1899]	C2 domain
Q9P212	[2137, 2164]	Ras association (RalGDS/AF-6) domain
Q9UGL1	[312, 356]	PHD-finger
Q9UKY0	[94, 121]	Prion/Doppel alpha-helical domain
Q9UQQ1	[691, 710]	Transferrin receptor-like dimerisation domain
Q9Y6X8	[107, 151]	Zinc-fingers and homeoboxes C2H2 finger domain
O75112	[551, 595]	LIM domain
P41271	[31, 122]	DAN domain
P46020	[597, 612]	Glycosyl hydrolases family 15
P57730	[54, 88]	Caspase recruitment domain
P61158	[5, 22]	Actin
Q5VT25	[1013, 1063]	Phorbol esters/diacylglycerol binding domain (C1 domain)
Q5VUD6	[328, 363]	Protein-kinase domain of FAM69
Q86UP3	[973, 997]	Zinc finger homeobox protein 3-like, C2H2 type zinc-finger
Q86UP3	[1548, 1572]	Zinc finger, C2H2 type
Q8TEJ3	[57, 95]	RING-type zinc-finger
Q92496	[271, 301]	Sushi repeat (SCR repeat)
Q96LD4	[9, 37]	RING-type zinc-finger
Q96NK8	[170, 191]	Neuronal helix-loop-helix transcription factor
Q9BVL4	[87, 107]	Protein adenylyltransferase SelO
Q9BYC8	[79, 117]	Ribosomal L32p protein family
Q9BZF2	[478, 491]	Oxysterol-binding protein
Q9C026	[10, 39]	Zinc finger, C3HC4 type (RING finger)
Q9UKU0	[243, 269]	AMP-binding enzyme
A0A087WUL8	[366, 400]	Olduvai domain
O14770	[85, 124]	TALE/MEIS homeobox family N-terminal domain
O76013	[92, 106]	Intermediate filament protein
P01893	[266, 290]	Immunoglobulin C1-set domain
P07357	[388, 410]	MAC/Perforin domain
P15374	[186, 214]	Ubiquitin carboxyl-terminal hydrolase, family 1
P17405	[214, 248]	Calcineurin-like phosphoesterase
P53602	[95, 119]	Diphosphomevalonate decarboxylase-like N-terminal domain
Q12882	[57, 97]	Dihydroprymidine dehydrogenase domain II, 4Fe-4S cluster
Q12882	[954, 1004]	4Fe-4S dicluster domain
Q13884	[239, 262]	PH domain
Q58FF6	[256, 276]	Hsp90 protein
Q8IYW5	[16, 64]	Prokaryotic RING finger family 4
Q8N6C5	[742, 759]	Immunoglobulin domain
Q8WU39	[163, 178]	TLR4 regulator and MIR-interacting MSAP
Q8WZ75	[35, 60]	Immunoglobulin domain
Q8WZ75	[189, 220]	Immunoglobulin I-set domain
Q96A25	[31, 78]	Transmembrane protein 106 N-terminal region
Q96JJ6	[39, 53]	MORN repeat
Q96MT3	[251, 304]	LIM domain
Q96PB7	[47, 85]	Neurogenesis glycoprotein
Q9H1E1	[39, 132]	Pancreatic ribonuclease
Q9H8L6	[116, 127]	EMI domain
Q9NQZ3	[525, 542]	Daz repeat
Q9UPU3	[713, 813]	Sortilin, neurotensin receptor 3, C-terminal
A0A0J9YX94	[1, 15]	PNMA N-terminal RRM-like domain
C9J302	[49, 168]	Domain of unknown function (DUF4722)
O00463	[45, 71]	TNF receptor-associated factor 2/3/5, RING domain
O00463	[183, 241]	TRAF-type zinc finger
O14646	[1170, 1190]	CDH1/2 SANT-Helical linker 1
O14646	[1411, 1446]	Chromodomain-helicase-DNA-binding protein 1-like, C-terminal
O15164	[221, 254]	B-box zinc finger
O15164	[829, 870]	PHD-finger
O60565	[84, 180]	DAN domain
P01215	[28, 115]	Glycoprotein hormone
P01589	[27, 78]	Sushi repeat (SCR repeat)
P02671	[49, 71]	Fibrinogen alpha/beta chain family
P02671	[803, 818]	Fibrinogen beta and gamma chains, C-terminal globular domain
P0DP58	[21, 92]	Snake toxin and toxin-like protein
P14222	[270, 312]	MAC/Perforin domain
P20160	[130, 220]	Trypsin
P49005	[68, 99]	DNA polymerase delta subunit OB-fold domain
P51654	[55, 77]	Glypican
P58658	[83, 127]	D-galactoside/L-rhamnose binding SUEL lectin domain
P63267	[6, 48]	Actin
Q02413	[238, 260]	Cadherin domain
Q02413	[706, 761]	Cadherin, Y-type LIR-motif
Q02846	[752, 776]	Protein tyrosine and serine/threonine kinase
Q2Q1W2	[57, 94]	Zinc finger, C3HC4 type (RING finger)
Q2Q1W2	[276, 312]	B-box zinc finger
Q5SWL8	[446, 464]	PRAME C-terminal domain
Q86UW1	[147, 174]	Organic solute transporter Ostalpha
Q8IYS2	[172, 189]	Uncharacterized conserved protein (DUF2152)
Q8IZQ1	[3450, 3514]	FYVE zinc finger
Q8N4N8	[506, 542]	Kinesin motor domain
Q8WWX8	[342, 361]	Sodium:solute symporter family
Q99614	[130, 148]	Tetratricopeptide repeat
Q99728	[43, 105]	zf-RING of BARD1-type protein
Q9BVX2	[41, 70]	Transmembrane protein 106 N-terminal region
Q9BYR8	[3, 82]	Keratin, high-sulphur matrix protein
Q9H3Q3	[349, 368]	Galactose-3-O-sulfotransferase
Q9HAR2	[99, 119]	D-galactoside/L-rhamnose binding SUEL lectin domain
Q9HAR2	[496, 550]	Hormone receptor domain
Q9HAR2	[821, 842]	GPCR proteolysis site, GPS, motif
Q9HAR2	[1210, 1237]	Latrophilin Cytoplasmic C-terminal region
Q9NSA2	[213, 230]	Ion transport protein
Q9NSA2	[471, 500]	Domain of unknown function (DUF3399)
Q9UBY9	[92, 147]	Hsp20/alpha crystallin family
Q9UJQ1	[170, 192]	Lysosome-associated membrane glycoprotein 2-like, luminal domains
Q9UKF5	[338, 362]	Reprolysin (M12B) family zinc metalloprotease
Q9Y3D2	[58, 179]	SelR domain
A0ABJ7H351	[404, 425]	RNA-binding, Nab2-type zinc finger
O15111	[707, 727]	I-kappa-kinase-beta NEMO binding domain
O75604	[464, 489]	Ubiquitin carboxyl-terminal hydrolase
P34947	[422, 448]	Protein kinase domain
P55201	[385, 435]	PHD-zinc-finger like domain
P56159	[29, 100]	GDNF/GAS1 domain
Q05639	[397, 424]	GTP-eEF1A C-terminal domain-like
Q6NUJ1	[479, 511]	Saposin A-type domain
Q6VAB6	[119, 152]	SAM like domain present in kinase suppressor RAS 1
Q6XE24	[75, 119]	RNA recognition motif
Q86TB3	[86, 104]	Immunoglobulin I-set domain
Q8N196	[208, 245]	Homeodomain
Q8NB14	[556, 628]	Ubiquitin carboxyl-terminal hydrolase
Q8ND71	[11, 25]	AIG1 family
Q8WTQ1	[29, 58]	Beta defensin
Q96S59	[641, 708]	CTLH/CRA C-terminal to LisH motif domain
Q9NXA8	[157, 217]	Sir2 family
Q9ULY5	[174, 189]	Lectin C-type domain
Q9Y614	[305, 380]	Actin
A6NCS6	[177, 241]	Domain of unknown function (DUF4630)
A7E2V4	[403, 421]	ZSWIM8, TPR repeats
A8MSI8	[11, 31]	Complex 1 protein (LYR family)
A8MZG2	[60, 84]	Domain of unknown function (DUF4644)
C9J1S8	[431, 449]	SPRY domain
O14896	[99, 114]	Interferon regulatory factor transcription factor
O60291	[275, 320]	Zinc finger, C3HC4 type (RING finger)
P05156	[61, 106]	Complement factor I, KAZAL domain
P09382	[10, 20]	Galactoside-binding lectin
P24928	[61, 93]	RNA polymerase Rpb1, domain 1
P54707	[245, 279]	P-type ATPase actuator domain
Q2TBF2	[180, 209]	WSC domain
Q5JWF8	[95, 135]	Actin
Q86YV9	[147, 169]	Hermansky-Pudlak syndrome 6 protein N-terminal domain
Q8IZT6	[1158, 1183]	Calponin homology (CH) domain
Q96QK1	[650, 688]	Vacuolar protein sorting-associated protein 35
Q9BW30	[11, 59]	p25-alpha
Q9BY14	[141, 156]	u-PAR/Ly-6 domain
Q9BYU5	[4, 42]	Keratin, high sulfur B2 protein
Q9NR09	[293, 359]	Inhibitor of Apoptosis domain
Q9P0N8	[64, 109]	RING-variant domain
Q9UJK0	[60, 82]	Possible Fer4-like domain in RNase L inhibitor, RLI
Q9UK22	[126, 144]	F-box associated region
Q9Y2B4	[207, 246]	Cellular tumour antigen p53-inducible 5
Q9Y561	[165, 200]	Low-density lipoprotein receptor domain class A
A0A1W2PRP0	[90, 114]	Forkhead domain
O14746	[498, 533]	Telomerase ribonucleoprotein complex - RNA binding domain
O43541	[204, 270]	MH1 domain
O75398	[200, 218]	SAND domain
O75800	[394, 430]	MYND finger
O94772	[24, 112]	u-PAR/Ly-6 domain
P25713	[1, 67]	Metallothionein
P36405	[164, 176]	ADP-ribosylation factor family
P51671	[31, 78]	Small cytokines (intecrine/chemokine), interleukin-8 like
Q2M3D2	[441, 472]	Exocyst complex component Sec6
Q6IN84	[119, 128]	RNA 2'-O ribose methyltransferase substrate binding
Q8N6Q8	[388, 405]	Methyltransferase domain
Q9GZY6	[97, 118]	Linker for activation of T-cells family member 2
Q9NYU2	[1470, 1505]	Glucosyltransferase 24
Q9UJ71	[283, 321]	Lectin C-type domain
Q9UNA0	[369, 399]	Reprolysin (M12B) family zinc metalloprotease
Q9UNA0	[487, 499]	ADAMTS cysteine-rich domain 2
Q9UNA0	[703, 731]	ADAMTS cysteine-rich domain
Q9UNA0	[879, 929]	Thrombospondin type 1 domain
Q9Y6D5	[25, 77]	Mon2/Sec7/BIG1-like, dimerisation and cyclophilin-binding domain
A6NCQ9	[14, 33]	RING-type zinc-finger
F2Z333	[80, 97]	Fibronectin type III domain-containing protein 10
O60575	[37, 85]	Kazal-type serine protease inhibitor domain
P29122	[232, 250]	Subtilase family
P40967	[515, 553]	PKAT, KLD domain
P42574	[45, 66]	Caspase domain
Q12891	[419, 440]	Hyaluronidase
Q5VYV7	[140, 169]	Uncharacterized protein family UPF0492
Q8IV16	[63, 137]	Snake toxin and toxin-like protein
Q8IY57	[20, 43]	Zn-finger in Ran binding protein and others
Q8N7M2	[347, 369]	Zinc finger, C2H2 type
Q8NHJ6	[131, 187]	Immunoglobulin domain
Q8TAV0	[4, 128]	FAM76 protein
Q92546	[287, 305]	Rgp1
Q92752	[155, 276]	Teneurin EGF domain
Q969K3	[63, 106]	E3 ubiquitin-protein ligase CARP1/2, FYVE/PHD zinc finger
Q969K3	[136, 154]	RNF34/RFFL SAP domain
Q969K3	[322, 363]	Zinc finger, C3HC4 type (RING finger)
Q96F44	[289, 334]	SPRY-associated domain
Q96JL9	[24, 42]	KRAB box
Q9BPZ7	[18, 41]	Stress-activated map kinase interacting protein 1 (SIN1)
Q9BPZ7	[139, 160]	SAPK-interacting protein 1 (Sin1), middle CRIM domain
Q9NPC3	[10, 52]	zinc-RING finger domain
Q9NZI8	[240, 262]	KH domain
Q9UBF2	[720, 749]	Coatomer gamma subunit appendage platform subdomain
O95858	[149, 196]	Tetraspanin family
P04629	[173, 192]	Leucine rich repeat C-terminal motif
P22362	[31, 72]	Small cytokines (intecrine/chemokine), interleukin-8 like
P27352	[284, 304]	Eukaryotic cobalamin-binding protein
P52179	[937, 960]	Fibronectin type III domain
P52179	[1206, 1223]	Myomesin-1-li,e, iImmunoglobulin-like domain
P54793	[557, 574]	C-terminal region of aryl-sulfatase
Q13702	[363, 403]	Ring finger domain
Q15858	[315, 336]	Ion transport protein
Q15858	[682, 694]	Cytoplasmic domain of voltage-gated Na+ ion channel
Q15858	[1150, 1183]	Sodium ion transport-associated
Q5GAN3	[86, 147]	Pancreatic ribonuclease
Q5XUX0	[441, 473]	Cyclin D1 binding domain
Q6ZRF7	[89, 110]	Zinc finger, C2H2 type
Q6ZSG2	[8, 59]	FAM196 family
Q86WW8	[13, 71]	Cytochrome c oxidase assembly protein PET191
Q8IYA8	[390, 427]	Interactor of HORMAD1 protein 1
Q8WTR7	[15, 44]	KRAB box
Q92563	[328, 376]	Thyroglobulin type-1 repeat
Q9BS86	[302, 350]	Zona-pellucida-binding protein (Sp38) C-terminal EGF-like domain
Q9GZY0	[574, 588]	TAP C-terminal domain
Q9H7B4	[15, 99]	SET domain
Q9NVM9	[206, 224]	Cell cycle and development regulator Mat89Bb
Q9NVR5	[68, 103]	PIH1 N-terminal domain
Q9UIF3	[366, 397]	Tektin family
Q9Y6W6	[166, 200]	Rhodanese-like domain
A0A0K0K1A3	[96, 111]	Immunoglobulin V-set domain
O00159	[574, 595]	Myosin head (motor domain)
O00716	[310, 325]	E2F transcription factor CC-MB domain
P05362	[325, 355]	Immunoglobulin domain
P50238	[4, 60]	LIM domain
P78310	[204, 216]	Immunoglobulin domain
Q00978	[242, 261]	Interferon-regulatory factor 3
Q06546	[37, 71]	GA-binding protein alpha chain
Q14145	[379, 410]	Kelch motif
Q5GAN6	[111, 210]	Pancreatic ribonuclease
Q5T8I9	[315, 340]	HENMT1 C-terminal domain
Q5T953	[240, 302]	Immediate early response protein (IER)
Q6ZQN5	[150, 186]	Forkhead domain
Q6ZU69	[539, 555]	FAM75 family
Q8NGF1	[296, 308]	Olfactory receptor
Q8WXA2	[46, 80]	u-PAR/Ly-6 domain
Q92959	[143, 165]	Organic Anion Transporter Polypeptide (OATP) family
Q92959	[447, 494]	Kazal-type serine protease inhibitor domain
Q9BZY9	[22, 56]	zinc finger of C3HC4-type, RING
Q9HC62	[530, 555]	Ulp1 protease family, C-terminal catalytic domain
Q9NQV7	[171, 201]	SSXRD motif
Q9NQV7	[248, 262]	PR domain zinc finger protein 2, PR domain
Q9NQV7	[387, 408]	C2H2-type zinc finger
Q9UBT3	[40, 91]	Dickkopf N-terminal cysteine-rich region
Q9UBT3	[173, 220]	Dickkopf-related protein 1/2/4, C-terminal subdomain 2
Q9Y4P1	[188, 216]	Peptidase C54 catalytic domain
Q9Y5F1	[727, 752]	Cadherin cytoplasmic C-terminal
A8K0S8	[57, 83]	TALE/MEIS homeobox family N-terminal domain
O60449	[301, 324]	Lectin C-type domain
O75110	[779, 795]	haloacid dehalogenase-like hydrolase
O95157	[181, 212]	Neurexophilin
P02774	[69, 151]	Serum albumin family
P02774	[430, 469]	Vitamin D binding protein, domain III
P12111	[3141, 3162]	Kunitz/Bovine pancreatic trypsin inhibitor domain
P52849	[820, 841]	Sulfotransferase domain
P57721	[299, 352]	KH domain
Q01524	[72, 99]	Mammalian defensin
Q5VT06	[2529, 2563]	CAP-Gly domain
Q658L1	[171, 208]	Stabilizer of axonemal microtubules 1/2
Q6AZZ1	[109, 134]	B-box zinc finger
Q6PIW4	[597, 625]	AAA+ lid domain
Q6ZT12	[138, 187]	Putative zinc finger in N-recognin (UBR box)
Q8NAN2	[139, 204]	Mitoguardin
Q9BX79	[251, 274]	Retinol binding protein receptor
Q9GZX3	[132, 158]	Sulfotransferase domain
Q9UKG4	[255, 274]	Sodium:sulfate symporter transmembrane region
A0A0A0MS06	[80, 112]	Immunoglobulin V-set domain
D6RA61	[80, 131]	Ubiquitin carboxyl-terminal hydrolase
O60516	[14, 59]	Eukaryotic translation initiation factor 4E binding protein (EIF4EBP)
O75161	[417, 440]	Nephrocystin-4 second C2-like domain
O75912	[251, 280]	Phorbol esters/diacylglycerol binding domain (C1 domain)
O75912	[983, 1017]	Ankyrin repeats (3 copies)
O94910	[499, 534]	Hormone receptor domain
O95164	[97, 114]	Ubiquitin-2 like Rad60 SUMO-like
O95475	[9, 23]	Transcriptional regulator, SIX1, N-terminal SD domain
P07306	[241, 279]	Lectin C-type domain
P11226	[208, 246]	Lectin C-type domain
P30876	[869, 892]	RNA polymerase Rpb2, domain 6
P30876	[1082, 1091]	RNA polymerase Rpb2, domain 7
P48052	[248, 280]	Zinc carboxypeptidase
P68032	[8, 44]	Actin
Q13233	[1245, 1257]	Protein kinase domain
Q15109	[125, 144]	CD80-like C2-set immunoglobulin domain
Q5VT66	[286, 307]	MOSC domain
Q6P4F2	[93, 155]	2Fe-2S iron-sulfur cluster binding domain
Q6UWI4	[49, 85]	Shisa, N-terminal domain
Q86WS5	[240, 271]	Trypsin
Q8N1N4	[398, 423]	Intermediate filament protein
Q8WXI7	[12124, 12158]	SEA domain
Q96EY1	[234, 308]	DnaJ C terminal domain
Q96K31	[187, 251]	Family of unknown function (DUF5588)
Q9H9D4	[65, 89]	PR domain zinc finger protein 2, PR domain
A2RRL7	[43, 81]	TMEM213 family
O15482	[104, 125]	Predicted transmembrane and coiled-coil 2 protein
O15553	[373, 412]	B-box zinc finger
P08235	[602, 669]	Double treble clef zinc finger, C4 type
P15248	[31, 124]	Interleukin-9
P22455	[161, 182]	Immunoglobulin I-set domain
P46013	[28, 67]	FHA domain
P51841	[765, 788]	Protein tyrosine and serine/threonine kinase
P55199	[59, 154]	RNA polymerase II elongation factor ELL
P78539	[265, 317]	Sushi repeat (SCR repeat)
Q14566	[171, 192]	MCM OB domain
Q5JU85	[964, 999]	PH domain
Q6ZN54	[445, 495]	Rubicon Homology Domain
Q86UE8	[703, 741]	Protein kinase domain
Q86YV0	[246, 279]	PH domain-like
Q86YV0	[531, 551]	GTPase-activator protein for Ras-like GTPase
Q8N3C0	[1857, 1899]	Sec63 Brl domain
Q9BTP6	[55, 103]	BED zinc finger
Q9BWP8	[164, 179]	Lectin C-type domain
Q9HBA0	[638, 665]	Ion transport protein
Q9NR19	[248, 275]	AMP-binding enzyme
Q9P2G3	[24, 61]	BTB/POZ domain
Q9UIR0	[368, 392]	Butyrophilin subfamily 3 member A2-like, Ig-C domain
Q9UK80	[396, 453]	Ubiquitin carboxyl-terminal hydrolase
Q9UKA8	[136, 194]	Calcipressin
O94885	[1198, 1223]	SAM domain (Sterile alpha motif)
O95196	[507, 537]	Neural chondroitin sulphate proteoglycan cytoplasmic domain
O95405	[696, 757]	FYVE zinc finger
P08123	[1138, 1169]	Fibrillar collagen C-terminal domain
P35398	[72, 140]	Double treble clef zinc finger, C4 type
P62906	[45, 84]	Ribosomal protein L1p/L10e family
Q06330	[74, 113]	LAG1, DNA binding
Q13449	[183, 201]	Immunoglobulin domain
Q16663	[57, 108]	Small cytokines (intecrine/chemokine), interleukin-8 like
Q8N4L2	[45, 127]	Transmembrane protein 55A
Q8NG27	[594, 636]	Ring finger domain
Q8WVZ1	[113, 128]	DHHC palmitoyltransferase
Q93091	[32, 142]	Pancreatic ribonuclease
Q969P5	[315, 346]	F-box only protein 25 C-terminal domain
Q96DM1	[535, 580]	DDE_Tnp_1-like zinc finger
Q96L21	[21, 39]	Ribosomal protein L16p/L10e
Q9BXT4	[977, 993]	Tudor domain
Q9ULU4	[91, 130]	PHD-finger
Q9ULU4	[1028, 1062]	ZMYND11/ZMYD8, MYND zinc finger
Q9Y2G1	[1017, 1048]	Myelin gene regulatory factor C-terminal domain 2
Q9Y5J6	[25, 59]	Tim10/DDP family zinc finger
A0A2R8YCY7	[125, 185]	Immunoglobulin domain
B4DYI2	[93, 112]	Domain of unknown function (DUF4599)
O14924	[963, 998]	Raf-like Ras-binding domain
O75023	[269, 302]	Immunoglobulin domain
O75064	[64, 80]	MABP domain
P19793	[134, 202]	Double treble clef zinc finger, C4 type
P23786	[486, 518]	Choline/Carnitine o-acyltransferase
P26583	[7, 49]	HMG-box domain
P48728	[318, 334]	Glycine cleavage T-protein C-terminal barrel domain
P48960	[498, 533]	GPCR proteolysis site, GPS, motif
Q8IXK0	[640, 669]	Zinc finger, FCS-type
Q8NFW9	[45, 105]	FYVE-type zinc finger
Q8NFW9	[758, 779]	Rab effector MyRIP/melanophilin C-terminus
Q96GY3	[94, 122]	LIN37
Q96LB9	[163, 179]	N-acetylmuramoyl-L-alanine amidase
Q9BQW3	[156, 179]	Transcription factor COE1 DNA-binding domain
Q9GZL7	[185, 200]	WD domain, G-beta repeat
Q9H741	[72, 138]	SREBP regulating gene protein
Q9HCR9	[436, 459]	GAF domain
Q9UBT7	[236, 259]	Vinculin family
Q9Y5Q5	[973, 999]	Trypsin
A6H8Z2	[315, 377]	Protein FAM221A/B
H0Y7S4	[453, 477]	PRAME C-terminal domain
O14904	[138, 161]	wnt family
O14983	[5, 27]	Cation transporter/ATPase, N-terminus
O14983	[488, 518]	P-type ATPase, cytoplasmic domain N
O15031	[346, 371]	Sema domain
O15031	[469, 518]	Plexin repeat
O15031	[541, 587]	TIG domain
O60542	[119, 147]	Transforming growth factor beta like domain
O75593	[81, 111]	Forkhead domain
P01705	[73, 109]	Immunoglobulin V-set domain
P05305	[49, 72]	Endothelin family
P0DQW0	[1, 31]	Zinc-finger containing family
P10144	[148, 240]	Trypsin
P23193	[261, 299]	Transcription factor S-II (TFIIS)
Q02297	[53, 129]	Immunoglobulin I-set domain
Q09472	[338, 414]	TAZ zinc finger
Q09472	[1171, 1195]	CREB-binding protein/p300, atypical RING domain
Q09472	[1240, 1278]	Histone acetyltransferase p300-like, PHD domain
Q09472	[1680, 1705]	Zinc finger, ZZ type
Q13349	[833, 862]	Integrin alpha Ig-like domain 2
Q13349	[1000, 1023]	Integrin alpha-X-like, Ig-like domain 3
Q13642	[40, 94]	LIM domain
Q6XQN6	[441, 498]	Nicotinate phosphoribosyltransferase C-terminal domain
Q7L273	[345, 376]	Pentapeptide repeats (8 copies)
Q8NAA6	[75, 165]	Family of unknown function (DUF5556)
Q8TB52	[7, 99]	TRAF-like zinc-finger
Q92771	[251, 315]	DEAD_2
Q96NU7	[184, 209]	Amidohydrolase family
Q96QD9	[217, 245]	Forty-two-three protein
Q99942	[26, 72]	Zinc finger, C3HC4 type (RING finger)
Q9GZZ9	[292, 304]	ThiF family
Q9P2E2	[11, 57]	Kinesin motor domain
Q9UIL8	[68, 159]	PHD-like zinc-binding domain
A0A0C4DH59	[85, 111]	Immunoglobulin V-set domain
A6NLC5	[23, 71]	UPF0524 of C3orf70
O00584	[195, 213]	Ribonuclease T2 family
P28329	[650, 713]	Choline/Carnitine o-acyltransferase
Q6IQ49	[76, 114]	Splicing regulator SDE2, SDE2 domain
Q7Z4W2	[129, 145]	C-type lysozyme/alpha-lactalbumin family
Q8IY34	[121, 156]	POT family
Q8N109	[131, 197]	Immunoglobulin domain
Q8NCQ7	[54, 132]	Phospholipase A2
Q9BTE3	[104, 151]	Mini-chromosome maintenance replisome factor
Q9BZQ2	[121, 140]	SHCBP N-terminal domain
Q9BZQ2	[551, 572]	Right handed beta helix region
Q9H7H0	[385, 437]	Mitochondrial small ribosomal subunit Rsm22
Q9NQC7	[790, 832]	Ubiquitin carboxyl-terminal hydrolase
Q9NXH9	[137, 152]	N2,N2-dimethylguanosine tRNA methyltransferase
Q9UIU6	[108, 116]	Transcriptional regulator, SIX1, N-terminal SD domain
Q9UL52	[363, 378]	Trypsin
Q9Y5T5	[48, 100]	Zn-finger in ubiquitin-hydrolases and other protein
Q9Y5T5	[596, 624]	Ubiquitin carboxyl-terminal hydrolase
A0AAG2TTP8	[166, 190]	Ribosomal protein S8e
O43614	[387, 395]	Orexin receptor type 2
P03951	[249, 281]	PAN domain
P03951	[540, 580]	Trypsin
P18065	[42, 111]	Insulin-like growth factor binding protein
P18065	[227, 306]	Thyroglobulin type-1 repeat
P29590	[57, 91]	Zinc finger, C3HC4 type (RING finger)
P29803	[92, 107]	Dehydrogenase E1 component
P54756	[596, 613]	Ephrin type-A receptor 2 transmembrane domain
P61221	[6, 36]	Possible Fer4-like domain in RNase L inhibitor, RLI
Q14151	[424, 478]	RNA recognition motif
Q16527	[10, 65]	LIM domain
Q496A3	[174, 208]	Spermatogenesis-associated serine-rich protein 1
Q6ZUV0	[4, 23]	Thioesterase superfamily
Q8N688	[24, 53]	Beta defensin
Q8NG50	[172, 194]	RDM1 DSRM domain
Q8TBF4	[106, 122]	Zinc knuckle
Q9BXA6	[251, 267]	Protein kinase domain
