accession	start	end	domain
Q13061	46	75	Aspartyl beta-hydroxylase N-terminal region
Q9UKX2	852	1929	Myosin tail
Q9UKX2	33	77	Myosin N-terminal SH3-like domain
Q9UKX2	89	772	Myosin head (motor domain)
Q9BQS8	49	165	RUN domain
Q9BQS8	1169	1231	FYVE zinc finger
P19013	67	133	Keratin type II head
P19013	136	449	Intermediate filament protein
O95394	297	434	Phosphoacetylglucosamine mutase AMG1, domain III
O95394	51	97	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I
O95394	118	167	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I
O95394	476	524	Phosphoglucomutase/phosphomannomutase, C-terminal domain
O95394	178	283	Phosphoacetylglucosamine mutase AMG1, domain II
Q08554	141	233	Cadherin domain
Q08554	249	344	Cadherin domain
Q08554	359	462	Cadherin domain
Q08554	481	567	Cadherin domain
Q08554	34	110	Cadherin prodomain like
P23435	63	190	C1q domain
Q9H270	864	908	Vacuolar protein sorting protein 11 C terminal
Q9H270	399	758	PEP5/VPS11 Clathrin repeat
Q9H270	821	860	Zinc finger, C3HC4 type (RING finger)
Q9H270	7	354	PEP5/VPS11 N-terminal
Q96GS4	254	353	BLOC-1-related complex sub-unit 6 C-terminal helix
Q13277	31	180	Syntaxin
Q13277	227	278	SNARE domain
O76001	36	308	Olfactory receptor
Q96AM1	61	291	7 transmembrane receptor (rhodopsin family)
Q9BSU1	15	407	Phagosome assembly factor 1
A6NGN9	135	199	Immunoglobulin domain
A6NGN9	217	295	Immunoglobulin domain
A6NGN9	42	123	Immunoglobulin V-set domain
P18846	212	268	bZIP transcription factor
P18846	43	83	pKID domain
Q8N8U2	7	56	Chromo (CHRromatin Organisation MOdifier) domain
Q8N8U2	270	497	Enoyl-CoA hydratase/isomerase
A4D256	22	159	Dual specificity protein phosphatase, N-terminal half
A4D256	219	302	Polymorphic toxin system, DSP-PTPase phosphatase
A0A0U1RR11	133	228	Glutathione-dependent formaldehyde-activating enzyme
P0DPI3	133	228	Glutathione-dependent formaldehyde-activating enzyme
O75290	165	187	Zinc finger, C2H2 type
O75290	193	215	Zinc finger, C2H2 type
O75290	221	243	Zinc finger, C2H2 type
O75290	249	271	Zinc finger, C2H2 type
O75290	277	299	Zinc finger, C2H2 type
O75290	333	355	Zinc finger, C2H2 type
O75290	361	383	Zinc finger, C2H2 type
O75290	389	411	Zinc finger, C2H2 type
O75290	417	439	Zinc finger, C2H2 type
O75290	473	495	Zinc finger, C2H2 type
O75290	501	523	Zinc finger, C2H2 type
O75290	529	551	Zinc finger, C2H2 type
O75290	557	579	Zinc finger, C2H2 type
O75290	585	607	Zinc finger, C2H2 type
O75290	613	635	Zinc finger, C2H2 type
O75290	5	46	KRAB box
A0A8V8TMC4	111	209	Cyclin, N-terminal domain
Q9UJJ9	69	129	Glucosidase II beta subunit-like protein
Q9ULX9	24	115	bZIP Maf transcription factor
Q9UBP0	378	507	ATPase family associated with various cellular activities (AAA)
Q9UBP0	578	612	Vps4 C terminal oligomerisation domain
Q9UBP0	534	567	AAA+ lid domain
O76074	612	845	3'5'-cyclic nucleotide phosphodiesterase
O76074	164	312	GAF domain
O76074	347	501	GAF domain
D6RGX4	41	82	Zinc knuckle
B5MCY1	239	356	Tudor domain
B5MCY1	486	600	Tudor domain
B5MCY1	758	866	Tudor domain
B5MCY1	963	1083	Tudor domain
B5MCY1	1293	1412	Tudor domain
B5MCY1	1528	1641	Tudor domain
B5MCY1	1734	1852	Tudor domain
Q96NR8	40	240	short chain dehydrogenase
Q9H6K4	9	128	Optic atrophy 3 protein (OPA3)
Q6ZVF9	650	771	G protein-regulated inducer of neurite outgrowth C-terminus
Q9BXX0	45	115	EMI domain
Q9BXX0	908	1044	C1q domain
O43463	43	91	Chromo (CHRromatin Organisation MOdifier) domain
O43463	255	366	SET domain
O43463	141	235	Pre-SET motif
O15393	256	484	Trypsin
O15393	153	247	Scavenger receptor cysteine-rich domain
Q96A35	59	88	KOW motif
Q96A35	91	154	Large ribosomal subunit protein uL24, C-terminal domain
Q9NUM4	2	95	Transmembrane protein 106 N-terminal region
Q9NUM4	118	258	TM106 protein C-terminal domain
P06746	12	82	Helix-hairpin-helix domain
P06746	149	262	DNA polymerase beta palm
P06746	100	147	Fingers domain of DNA polymerase lambda
P06746	269	333	DNA polymerase beta thumb
Q7Z4H8	153	486	Glycosyl transferase family 90
Q7Z4H8	28	130	Filamin/ABP280 repeat
P23743	206	254	Phorbol esters/diacylglycerol binding domain (C1 domain)
P23743	270	321	Phorbol esters/diacylglycerol binding domain (C1 domain)
P23743	521	701	Diacylglycerol kinase accessory domain
P23743	6	90	Diacylglycerol kinase N-terminus
P23743	376	486	Diacylglycerol kinase catalytic domain
P84243	44	131	Core histone H2A/H2B/H3/H4 domain
Q8TDN6	67	242	Brix domain
A0A0C4DH67	26	109	Immunoglobulin V-set domain
Q92736	10	222	Inositol 1,4,5-trisphosphate/ryanodine receptor
Q92736	4333	4599	Ryanodine Receptor TM 4-6
Q92736	862	950	RyR domain
Q92736	976	1065	RyR domain
Q92736	2701	2791	RyR domain
Q92736	2821	2904	RyR domain
Q92736	455	648	RIH domain
Q92736	2124	2335	RIH domain
Q92736	3831	3947	RyR and IP3R Homology associated
Q92736	226	405	MIR domain
Q92736	672	806	SPRY domain
Q92736	1100	1219	SPRY domain
Q92736	1426	1559	SPRY domain
Q92736	4031	4086	EF-hand domain pair
Q92736	1654	2090	Ryanodine receptor junctional solenoid repeat
Q92736	4729	4877	Ion transport protein
Q96FN9	11	167	D-Tyr-tRNA(Tyr) deacylase
P37088	62	571	Amiloride-sensitive sodium channel
Q49AH0	36	132	ARMET, N-terminal
Q49AH0	136	178	ARMET, C-terminal
P05161	5	77	Ubiquitin family
P05161	84	155	Ubiquitin family
Q86UY5	20	295	Scaffolding anchor of CK1 domain
Q8WVI7	2	102	Protein phosphatase inhibitor 1/DARPP-32
Q86VW0	378	487	SESTD1-like, spectrin repeat
Q86VW0	31	153	Divergent CRAL/TRIO domain
P49327	493	809	Acyl transferase domain
P49327	1421	1519	Fatty acid synthase, pseudo-KR domain
P49327	2126	2187	Phosphopantetheine attachment site
P49327	1886	2064	KR domain
P49327	1	237	Beta-ketoacyl synthase, N-terminal domain
P49327	1679	1815	Zinc-binding dehydrogenase
P49327	1244	1342	Methyltransferase domain
P49327	243	360	Beta-ketoacyl synthase, C-terminal domain
P49327	2242	2500	Thioesterase domain
P49327	870	947	Polyketide synthase dehydratase domain
P49327	362	472	Ketoacyl-synthetase C-terminal extension
Q9UPZ3	721	1100	HPS5 TPR domain
Q9UPZ3	15	345	HPS5 beta-propeller
Q8N782	243	263	Zinc finger, C2H2 type
Q8N782	271	293	Zinc finger, C2H2 type
Q8N782	355	377	Zinc finger, C2H2 type
Q8N782	383	405	Zinc finger, C2H2 type
Q8N782	411	433	Zinc finger, C2H2 type
Q8N782	8	48	KRAB box
Q8N782	313	338	Zinc-finger double domain
Q9NP79	16	158	Vta1 like
Q9NP79	266	303	Vta1 C-terminal domain
P13646	103	414	Intermediate filament protein
Q92901	1	375	Ribosomal protein L3
A0A0K0K1G6	25	112	Immunoglobulin V-set domain
Q0P6D2	48	166	N-term cysteine-rich ER, FAM69
Q0P6D2	187	384	Protein-kinase domain of FAM69
A0A075B6I3	24	120	Immunoglobulin V-set domain
Q96ES6	9	337	Major Facilitator Superfamily
Q9C0H5	909	1049	RhoGAP domain
Q9C0H5	769	876	MyTH4 domain
Q9UBD0	99	211	HSF-type DNA-binding
Q96QD8	70	493	Transmembrane amino acid transporter protein
Q7Z392	263	521	Foie gras liver health family 1
Q7Z392	1036	1095	Gryzun, putative Golgi trafficking
Q499Z3	221	352	Schlafen, AlbA_2
Q9UQC2	7	116	PH domain
P0DX52	227	361	Putative golgin subfamily A member 2-like protein 5
P0DX52	387	463	Putative golgin subfamily A member 2-like protein 5
P0DX52	597	636	GM130 C-terminal binding motif
Q2QGD7	208	232	Zinc finger, C2H2 type
Q2QGD7	240	262	Zinc finger, C2H2 type
Q2QGD7	268	290	Zinc finger, C2H2 type
Q2QGD7	358	382	Zinc finger, C2H2 type
Q2QGD7	388	412	Zinc finger, C2H2 type
P31274	193	249	Homeodomain
P31274	1	179	Hox9 activation region
Q969G3	66	133	HMG (high mobility group) box
P35325	2	69	Small proline-rich 2
Q9H8M7	29	301	Deubiquitinating enzyme MINDY-3/4, conserved domain
P24386	452	580	RAE1/2 domain I, C-terminal region
P24386	7	66	GDP dissociation inhibitor
Q5JQD4	30	62	Pancreatic hormone peptide
O60496	155	245	PTB domain (IRS-1 type)
P08620	82	203	Fibroblast growth factor
P98066	36	128	Extracellular link domain
P98066	135	244	CUB domain
Q9UF33	965	1023	SAM domain (Sterile alpha motif)
Q9UF33	333	427	Fibronectin type III domain
Q9UF33	455	532	Fibronectin type III domain
Q9UF33	36	207	Ephrin receptor ligand binding domain
Q9UF33	271	312	Tyrosine-protein kinase ephrin type A/B receptor-like
Q9UF33	551	628	Ephrin type-A receptor 2 transmembrane domain
Q9UF33	631	712	Protein tyrosine and serine/threonine kinase
Q9UF33	744	930	Protein tyrosine and serine/threonine kinase
Q9UF33	209	265	Ephrin cysteine rich domain
Q9Y6W5	114	155	WAVE5 second domain
Q9Y6W5	28	81	SCAR helical domain
Q9Y6W5	434	459	WH2 motif
Q8IZJ1	691	830	UPA domain
Q8IZJ1	44	146	Netrin receptor unc-5 N-terminal domain
Q8IZJ1	863	938	Death domain
Q8IZJ1	250	296	Thrombospondin type 1 domain
Q8IZJ1	307	353	Thrombospondin type 1 domain
Q8IZJ1	154	243	Immunoglobulin I-set domain
Q8IZJ1	545	640	ZU5 domain
Q8NH19	22	297	Olfactory receptor
Q6Q0C0	131	155	RING-type zinc-finger
Q6Q0C0	387	424	WD domain, G-beta repeat
Q6Q0C0	430	465	WD domain, G-beta repeat
Q6Q0C0	471	504	WD domain, G-beta repeat
Q6Q0C0	590	629	WD domain, G-beta repeat
Q6Q0C0	635	668	WD domain, G-beta repeat
O15400	14	150	Syntaxin-like protein
O15400	202	252	SNARE domain
Q9BYQ6	20	63	Keratin, high sulfur B2 protein
Q9BYQ6	104	148	Keratin, high sulfur B2 protein
Q8NFW1	795	852	Collagen triple helix repeat (20 copies)
Q8NFW1	865	920	Collagen triple helix repeat (20 copies)
Q8NFW1	1045	1096	Collagen triple helix repeat (20 copies)
Q8NFW1	1118	1174	Collagen triple helix repeat (20 copies)
Q8NFW1	1219	1276	Collagen triple helix repeat (20 copies)
Q8NFW1	1300	1353	Collagen triple helix repeat (20 copies)
Q8NFW1	1402	1457	Collagen triple helix repeat (20 copies)
Q8NFW1	1496	1551	Collagen triple helix repeat (20 copies)
Q8NFW1	38	210	von Willebrand factor type A domain
Q149M9	1384	1416	WD domain, G-beta repeat
Q149M9	1434	1461	WD domain, G-beta repeat
Q149M9	337	505	NACHT domain
Q149M9	869	917	Anaphase-promoting complex subunit 4 WD40 domain
Q149M9	567	673	NWD1-like, winged helix-turn-helix domain
O95235	70	506	Kinesin motor domain
Q9HAY6	7	518	Retinal pigment epithelial membrane protein
Q5M9N0	1	1113	Coiled-coil domain-containing protein 158
P82279	119	140	Human growth factor-like EGF
P82279	1223	1240	Human growth factor-like EGF
P82279	1268	1289	Human growth factor-like EGF
P82279	514	649	Laminin G domain
P82279	743	860	Laminin G domain
P82279	980	1104	Laminin G domain
P82279	74	104	EGF-like domain
P82279	152	182	EGF-like domain
P82279	190	219	EGF-like domain
P82279	230	257	EGF-like domain
P82279	266	296	EGF-like domain
P82279	308	334	EGF-like domain
P82279	343	393	EGF-like domain
P82279	401	424	EGF-like domain
P82279	445	478	EGF-like domain
P82279	676	706	EGF-like domain
P82279	891	920	EGF-like domain
P82279	1143	1173	EGF-like domain
P82279	1181	1209	EGF-like domain
P82279	1301	1331	EGF-like domain
Q96QZ7	476	541	PDZ domain
Q96QZ7	644	720	PDZ domain
Q96QZ7	847	921	PDZ domain
Q96QZ7	999	1090	PDZ domain
Q96QZ7	1153	1228	PDZ domain
Q96QZ7	139	190	Guanylate kinase
Q96QZ7	728	840	Unstructured region on MAGI
Q96QZ7	202	261	Unstructured region on MAGI
Q96QZ7	302	331	WW domain
Q96QZ7	361	390	WW domain
P01571	26	183	Interferon alpha/beta domain
Q13183	7	565	Sodium:sulfate symporter transmembrane region
Q96M61	5	92	Melanoma associated antigen family N terminal
Q96M61	114	281	MAGE homology domain
Q96RB7	31	304	Olfactory receptor
Q13901	18	96	Sas10/Utp3/C1D family
P46934	612	641	WW domain
P46934	769	798	WW domain
P46934	842	871	WW domain
P46934	894	923	WW domain
P46934	1014	1316	HECT-domain (ubiquitin-transferase)
Q9BRJ9	83	136	Helix-loop-helix DNA-binding domain
P12645	369	471	Transforming growth factor beta like domain
A0A0B4J2B6	30	117	Immunoglobulin V-set domain
P35346	57	304	7 transmembrane receptor (rhodopsin family)
Q15067	480	653	Acyl-CoA oxidase
Q15067	136	244	Acyl-CoA dehydrogenase, middle domain
Q15067	275	436	Acyl-CoA oxidase, C-alpha1 domain
Q15067	15	133	Acyl-coenzyme A oxidase N-terminal
Q9NPP4	465	579	NLRC4 helical domain
Q9NPP4	2	87	Caspase recruitment domain
Q9NPP4	164	315	NACHT domain
Q9NPP4	385	440	Nlrc4-like, winged helix domain
P00738	162	399	Trypsin
Q9UBX3	8	90	Mitochondrial carrier protein
Q9UBX3	97	190	Mitochondrial carrier protein
Q9UBX3	198	282	Mitochondrial carrier protein
P29275	24	290	7 transmembrane receptor (rhodopsin family)
Q7L0J3	195	471	Sugar (and other) transporter
Q7L0J3	485	576	SV2A/B/C luminal domain
Q7L0J3	599	734	Major Facilitator Superfamily
Q08AH3	77	426	AMP-binding enzyme
Q08AH3	477	557	AMP-binding enzyme C-terminal domain
A0A3B3IRV3	95	170	PUA domain
A0A3B3IRV3	5	89	Pre-PUA-like domain
Q8IW36	4	44	KRAB box
Q8IW36	268	290	Zinc finger, C2H2 type
Q8IW36	296	318	Zinc finger, C2H2 type
Q8IW36	324	346	Zinc finger, C2H2 type
Q8IW36	352	374	Zinc finger, C2H2 type
Q8IW36	380	402	Zinc finger, C2H2 type
Q8IW36	408	430	Zinc finger, C2H2 type
Q8IW36	436	458	Zinc finger, C2H2 type
Q8IW36	464	486	Zinc finger, C2H2 type
Q8IW36	492	514	Zinc finger, C2H2 type
P0CB33	16	56	KRAB box
P0CB33	213	233	Zinc finger, C2H2 type
P0CB33	241	263	Zinc finger, C2H2 type
P0CB33	269	291	Zinc finger, C2H2 type
P0CB33	297	319	Zinc finger, C2H2 type
P0CB33	325	347	Zinc finger, C2H2 type
P0CB33	353	375	Zinc finger, C2H2 type
P0CB33	381	403	Zinc finger, C2H2 type
O75920	1	37	Small EDRK-rich factor 1/2-like, N-terminal
P62258	11	232	14-3-3 protein
Q5TYW1	440	462	Zinc finger, C2H2 type
Q5TYW1	518	540	Zinc finger, C2H2 type
Q5TYW1	546	568	Zinc finger, C2H2 type
Q5TYW1	574	596	Zinc finger, C2H2 type
Q5TYW1	602	624	Zinc finger, C2H2 type
Q5TYW1	630	652	Zinc finger, C2H2 type
Q5TYW1	658	680	Zinc finger, C2H2 type
Q5TYW1	686	708	Zinc finger, C2H2 type
Q5TYW1	714	736	Zinc finger, C2H2 type
Q5TYW1	742	764	Zinc finger, C2H2 type
Q5TYW1	770	792	Zinc finger, C2H2 type
Q5TYW1	798	820	Zinc finger, C2H2 type
Q5TYW1	826	848	Zinc finger, C2H2 type
Q5TYW1	854	876	Zinc finger, C2H2 type
Q5TYW1	882	903	Zinc finger, C2H2 type
Q5TYW1	910	932	Zinc finger, C2H2 type
Q5TYW1	938	960	Zinc finger, C2H2 type
Q5TYW1	966	988	Zinc finger, C2H2 type
Q5TYW1	994	1016	Zinc finger, C2H2 type
Q5TYW1	1022	1045	Zinc finger, C2H2 type
Q5TYW1	7	48	KRAB box
Q13938	111	172	EF-hand domain pair
Q13938	182	253	EF-hand domain pair
P32248	75	326	7 transmembrane receptor (rhodopsin family)
Q9NZR2	798	833	Coagulation Factor Xa inhibitory site
Q9NZR2	1176	1212	Coagulation Factor Xa inhibitory site
Q9NZR2	1838	1874	Coagulation Factor Xa inhibitory site
Q9NZR2	3277	3313	Coagulation Factor Xa inhibitory site
Q9NZR2	32	69	Low-density lipoprotein receptor domain class A
Q9NZR2	76	113	Low-density lipoprotein receptor domain class A
Q9NZR2	845	881	Low-density lipoprotein receptor domain class A
Q9NZR2	885	922	Low-density lipoprotein receptor domain class A
Q9NZR2	925	962	Low-density lipoprotein receptor domain class A
Q9NZR2	966	1002	Low-density lipoprotein receptor domain class A
Q9NZR2	1005	1042	Low-density lipoprotein receptor domain class A
Q9NZR2	1053	1088	Low-density lipoprotein receptor domain class A
Q9NZR2	1095	1131	Low-density lipoprotein receptor domain class A
Q9NZR2	2509	2543	Low-density lipoprotein receptor domain class A
Q9NZR2	2551	2586	Low-density lipoprotein receptor domain class A
Q9NZR2	2589	2625	Low-density lipoprotein receptor domain class A
Q9NZR2	2644	2674	Low-density lipoprotein receptor domain class A
Q9NZR2	2681	2716	Low-density lipoprotein receptor domain class A
Q9NZR2	2719	2752	Low-density lipoprotein receptor domain class A
Q9NZR2	2760	2799	Low-density lipoprotein receptor domain class A
Q9NZR2	2803	2840	Low-density lipoprotein receptor domain class A
Q9NZR2	2844	2878	Low-density lipoprotein receptor domain class A
Q9NZR2	2890	2925	Low-density lipoprotein receptor domain class A
Q9NZR2	3316	3352	Low-density lipoprotein receptor domain class A
Q9NZR2	3356	3391	Low-density lipoprotein receptor domain class A
Q9NZR2	3396	3431	Low-density lipoprotein receptor domain class A
Q9NZR2	3435	3471	Low-density lipoprotein receptor domain class A
Q9NZR2	3474	3510	Low-density lipoprotein receptor domain class A
Q9NZR2	3513	3549	Low-density lipoprotein receptor domain class A
Q9NZR2	3552	3587	Low-density lipoprotein receptor domain class A
Q9NZR2	3593	3628	Low-density lipoprotein receptor domain class A
Q9NZR2	3631	3667	Low-density lipoprotein receptor domain class A
Q9NZR2	3674	3706	Low-density lipoprotein receptor domain class A
Q9NZR2	3761	3796	Low-density lipoprotein receptor domain class A
Q9NZR2	296	335	Low-density lipoprotein receptor repeat class B
Q9NZR2	568	608	Low-density lipoprotein receptor repeat class B
Q9NZR2	611	654	Low-density lipoprotein receptor repeat class B
Q9NZR2	659	703	Low-density lipoprotein receptor repeat class B
Q9NZR2	1347	1387	Low-density lipoprotein receptor repeat class B
Q9NZR2	1392	1434	Low-density lipoprotein receptor repeat class B
Q9NZR2	1619	1658	Low-density lipoprotein receptor repeat class B
Q9NZR2	1965	2005	Low-density lipoprotein receptor repeat class B
Q9NZR2	2008	2049	Low-density lipoprotein receptor repeat class B
Q9NZR2	2330	2372	Low-density lipoprotein receptor repeat class B
Q9NZR2	3056	3096	Low-density lipoprotein receptor repeat class B
Q9NZR2	3142	3183	Low-density lipoprotein receptor repeat class B
Q9NZR2	4040	4080	Low-density lipoprotein receptor repeat class B
Q9NZR2	2948	2971	Complement Clr-like EGF-like
Q9NZR2	4253	4283	EGF-like domain
Q9NZR2	155	193	Calcium-binding EGF domain
Q9NZR2	3844	3880	Calcium-binding EGF domain
Q6NXN4	110	210	Q-cell neuroblast polarisation
Q15555	261	299	EB1-like C-terminal motif
Q15555	59	160	Calponin homology (CH) domain
P62987	78	127	Ribosomal L40e family
P62987	3	74	Ubiquitin family
Q9BQ90	79	308	KLHDC2/KLHL20/DRC7 Kelch-repeats domain
Q9BQ90	13	61	Kelch motif
Q15699	133	189	Homeodomain
Q15699	302	320	OAR motif
Q12968	433	591	Rel homology DNA-binding domain
Q12968	602	699	Rel homology dimerisation domain
O75911	40	229	short chain dehydrogenase
P53004	133	243	Biliverdin reductase, catalytic
P53004	9	125	Oxidoreductase family, NAD-binding Rossmann fold
O43175	112	285	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain
O43175	330	409	D-3-phosphoglycerate dehydrogenase intervening domain
O43175	9	317	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain
Q8WWG9	65	122	Slow voltage-gated potassium channel
P08708	1	121	Ribosomal S17
Q9HD89	21	106	Resistin
Q6ZQN5	102	186	Forkhead domain
Q4VC44	1	107	FLYWCH-type zinc finger-containing protein
Q4VC44	116	174	FLYWCH zinc finger domain
Q4VC44	273	331	FLYWCH zinc finger domain
Q4VC44	421	479	FLYWCH zinc finger domain
Q4VC44	509	567	FLYWCH zinc finger domain
Q4VC44	600	658	FLYWCH zinc finger domain
Q4VC44	356	391	FLYWCH-type zinc finger-containing protein 1
A6NK44	37	154	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
P35240	519	595	Ezrin/radixin/moesin family C terminal
P35240	226	314	FERM C-terminal PH-like domain
P35240	106	222	FERM central domain
P35240	28	86	FERM N-terminal domain
P35240	346	465	Ezrin/radixin/moesin, alpha-helical domain
Q9NUK0	176	200	Zinc finger C-x8-C-x5-C-x3-H type (and similar)
Q9NUK0	20	40	RNA-binding, Nab2-type zinc finger
Q9NUK0	49	87	ZAP-like CCCH zinc finger
Q9NUK0	211	248	ZAP-like CCCH zinc finger
P09884	35	96	DNA polymerase alpha subunit p180 N terminal
P09884	1266	1455	DNA Polymerase alpha zinc finger
P09884	475	710	DNA polymerase family B, exonuclease domain
P09884	775	1227	DNA polymerase family B
Q92575	4	99	UBX7 N-terminal domain
Q92575	315	394	UBX domain
Q8IWA0	340	663	WD repeat-containing protein 75 second beta-propeller
Q8IWA0	23	312	WD repeat-containing protein 75 first beta-propeller
Q8NBL1	50	388	Glycosyl transferase family 90
O00482	85	152	Double treble clef zinc finger, C4 type
O00482	332	522	Ligand-binding domain of nuclear hormone receptor
O95214	7	123	Vacuolar protein sorting 55
Q96P64	443	554	Putative GTPase activating protein for Arf
Q96P64	570	658	Ankyrin repeats (3 copies)
Q96SL1	59	425	Major Facilitator Superfamily
P29274	23	288	7 transmembrane receptor (rhodopsin family)
Q6UXN9	15	49	WD domain, G-beta repeat
Q6UXN9	63	265	Nucleolar protein 10-like, N-terminal domain
O00193	27	103	Small acidic protein family
Q9H611	16	125	LRR1 pleckstrin homology domain
Q9H611	206	404	PIF1-like helicase
Q9H611	458	504	DNA helicase Pif1, 2B domain
Q9H6T0	259	348	RRM domain
Q9H6T0	360	446	RRM domain
Q9H6T0	477	570	RRM domain
Q8IUW3	70	195	Spermatogenesis-associated protein 2, PUB-like domain
Q86WT6	377	482	SPRY domain
Q86WT6	41	81	zinc finger of C3HC4-type, RING
Q86WT6	325	373	SPRY-associated domain
Q9Y2R5	15	82	Ribosomal protein S17
Q9P2Y4	57	79	Zinc finger, C2H2 type
Q9P2Y4	85	107	Zinc finger, C2H2 type
Q9P2Y4	274	296	Zinc finger, C2H2 type
Q9P2Y4	302	324	Zinc finger, C2H2 type
Q9P2Y4	500	520	Zinc finger, C2H2 type
Q8NFU1	1	324	Bestrophin, RFP-TM, chloride channel
P43359	5	96	Melanoma associated antigen family N terminal
A0JD32	26	113	Immunoglobulin V-set domain
Q9GZP1	22	153	Neurensin/Transmembrane protein 74
A8MVZ5	41	145	Immunoglobulin V-set domain
A8MVZ5	148	232	Butyrophilin subfamily 3 member A2-like, Ig-C domain
Q6UWK7	1	80	G-protein coupled receptor ligand 15
Q86UE6	60	101	Leucine rich repeat
Q86UE6	113	173	Leucine rich repeat
