Accession_number	Region	Domain
P0C0L5	[1588, 1603]	-
P0C6S8	[37, 52]	Ribonuclease Inhibitor
P0C6S8	[433, 489]	Immunoglobulins
P28908	[25, 108]	Tumor Necrosis Factor Receptor, subunit A, domain 2
P48307	[153, 217]	Pancreatic trypsin inhibitor Kunitz domain
P78562	[697, 748]	Collagenase (Catalytic Domain)
P79522	[158, 185]	Zinc finger, CCCH-type
Q03591	[292, 329]	Complement Module, domain 1
Q06210	[239, 261]	Glutamine Phosphoribosylpyrophosphate, subunit 1, domain 1
Q06210	[471, 486]	Glucose-6-phosphate isomerase like protein; domain 1
Q12952	[108, 137]	Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain
Q13683	[78, 121]	Integrin alpha, N-terminal
Q13683	[659, 676]	Integrin domains. Chain A, domain 2
Q13683	[773, 796]	ntegrin, alpha v. Chain A, domain 3
Q5M7Z0	[360, 383]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q6ZV73	[1216, 1288]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q7L513	[176, 254]	Immunoglobulins
Q96FE5	[54, 66]	Ribonuclease Inhibitor
Q96KM6	[98, 163]	Classic Zinc Finger
Q96KM6	[502, 562]	Classic Zinc Finger
Q96KM6	[586, 645]	Classic Zinc Finger
Q96KM6	[730, 813]	Classic Zinc Finger
Q96T91	[38, 128]	Cystine-knot cytokines
Q9BQ08	[50, 110]	Resistin head domain
Q9H7S9	[455, 485]	Classic Zinc Finger
Q9NY30	[49, 76]	Anti-proliferative protein, N-terminal domain
Q9UIK5	[73, 135]	-
Q9UIK5	[164, 224]	-
Q9UIK5	[258, 306]	Laminin
Q9UNI1	[193, 243]	Trypsin-like serine proteases
Q9Y5K6	[99, 125]	SH3 Domains
O15018	[2783, 2799]	-
O60858	[1, 69]	Zinc/RING finger domain, C3HC4 (zinc finger)
P12314	[66, 93]	Immunoglobulins
P24468	[73, 147]	Erythroid Transcription Factor GATA-1, subunit A
P29466	[53, 90]	Death Domain, Fas
P33176	[154, 195]	Kinesin motor domain
P42575	[355, 370]	Caspase-like
P54829	[269, 287]	Protein tyrosine phosphatase superfamily
P55209	[263, 282]	Nucleosome assembly protein
Q14683	[1096, 1118]	P-loop containing nucleotide triphosphate hydrolases
Q2M3T9	[423, 457]	Aldolase class I
Q86SQ3	[11, 54]	Laminin
Q86SQ3	[142, 170]	-
Q86WK7	[27, 44]	Ribonuclease Inhibitor
Q8N1C3	[393, 440]	Neurotransmitter-gated ion-channel transmembrane domain
Q8NEM1	[161, 190]	Classic Zinc Finger
Q8NEM1	[236, 263]	Classic Zinc Finger
Q96IY4	[245, 283]	Zn peptidases
Q9H293	[85, 176]	Cystine-knot cytokines
Q9NSI6	[1309, 1352]	Bromodomain-like
Q9P0M6	[290, 313]	Leucine Aminopeptidase, subunit E, domain 1
Q9P2H5	[565, 598]	Cysteine proteinases
A8MUU1	[1, 75]	-
O94880	[309, 380]	Zinc/RING finger domain, C3HC4 (zinc finger)
O94880	[469, 490]	Zinc/RING finger domain, C3HC4 (zinc finger)
O94880	[717, 736]	-
O94880	[748, 779]	-
O94880	[866, 922]	-
P07711	[106, 145]	Cysteine proteinases
P07711	[163, 223]	Cysteine proteinases
P09234	[1, 35]	Classic Zinc Finger
P58753	[78, 94]	Toll/interleukin-1 receptor homology (TIR) domain
Q12906	[288, 308]	-
Q16552	[79, 105]	Cystine-knot cytokines
Q16832	[29, 49]	Galactose-binding domain-like
Q53EP0	[374, 392]	Immunoglobulins
Q53EP0	[568, 578]	Immunoglobulins
Q53EP0	[669, 732]	Immunoglobulins
Q53EP0	[765, 782]	Immunoglobulins
Q53EP0	[841, 863]	Immunoglobulins
Q6UWQ5	[131, 147]	-
Q6ZVD8	[933, 957]	PPM-type phosphatase domain
Q7Z4V0	[496, 535]	Classic Zinc Finger
Q8N0X4	[33, 87]	Phosphoenolpyruvate-binding domains
Q8N0X4	[97, 117]	Phosphoenolpyruvate-binding domains
Q8NFA2	[161, 218]	SH3 Domains
Q8NFA2	[254, 289]	SH3 Domains
Q8TCW7	[305, 321]	Zona pellucida, ZP-C domain
Q99436	[240, 260]	Glutamine Phosphoribosylpyrophosphate, subunit 1, domain 1
Q9HCC0	[255, 272]	2-enoyl-CoA Hydratase; Chain A, domain 1
Q9P0X4	[244, 324]	-
Q9P0X4	[417, 429]	-
Q9UHC3	[302, 370]	Acid-sensing ion channel domain
Q9UJV3	[180, 250]	Classic Zinc Finger
Q9UKR3	[142, 237]	Trypsin-like serine proteases
A8MQ11	[44, 81]	Histidine kinase-like ATPase, C-terminal domain
P13640	[1, 60]	Metallothionein Isoform II
P15586	[428, 443]	Alkaline Phosphatase, subunit A
P16157	[922, 944]	-
P16157	[955, 997]	-
P16157	[1358, 1384]	-
P18615	[293, 343]	-
P26006	[594, 619]	Integrin domains. Chain A, domain 2
P26006	[892, 918]	ntegrin, alpha v. Chain A, domain 4
P48304	[119, 165]	Mannose-Binding Protein A, subunit A
Q08211	[1, 16]	-
Q12770	[1045, 1079]	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q2KJY2	[618, 637]	Kinesin motor domain
Q86YR7	[264, 288]	-
Q8N697	[129, 153]	MFS general substrate transporter like domains
Q92736	[1, 27]	-
Q92736	[44, 62]	-
Q9BVN2	[843, 861]	SH3 Domains
Q9BVN2	[880, 895]	SH3 Domains
Q9H9Z2	[120, 178]	Zinc finger, CCHC-type
Q9Y2T4	[384, 405]	YVTN repeat-like/Quinoprotein amine dehydrogenase
O00571	[176, 198]	P-loop containing nucleotide triphosphate hydrolases
O14498	[17, 35]	Ribonuclease Inhibitor
O14795	[504, 528]	-
P11498	[788, 813]	Aldolase class I
P23468	[169, 226]	Immunoglobulins
P23468	[607, 627]	Immunoglobulins
P49662	[101, 112]	-
Q12805	[20, 83]	Laminin
Q13017	[12, 45]	P-loop containing nucleotide triphosphate hydrolases
Q13332	[128, 231]	Immunoglobulins
Q5SZI1	[177, 202]	Low-density Lipoprotein Receptor
Q8N2Q7	[169, 189]	alpha/beta hydrolase
Q8NFK1	[39, 67]	Gap junction channel protein cysteine-rich domain
Q8NFK1	[167, 185]	Gap junction channel protein cysteine-rich domain
Q8NI51	[509, 572]	Classic Zinc Finger
Q8TC94	[52, 94]	-
Q96IT1	[114, 126]	DNA breaking-rejoining enzymes
Q96IT1	[515, 575]	Classic Zinc Finger
Q96K21	[72, 145]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q99706	[132, 148]	Immunoglobulins
Q99706	[169, 205]	Immunoglobulins
Q9BUR4	[166, 182]	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q9BWT7	[763, 786]	SH3 Domains
Q9BWT7	[866, 884]	P-loop containing nucleotide triphosphate hydrolases
Q9BZ95	[912, 954]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9BZ95	[1073, 1161]	SET domain
Q9BZ95	[1306, 1413]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9H0C1	[8, 36]	-
Q9NVV9	[9, 75]	THAP domain
Q9UIA0	[318, 361]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
Q9Y261	[210, 254]	Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain
Q9Y4K1	[1830, 1886]	Crystallins
Q07092	[183, 253]	-
Q14149	[400, 441]	-
Q14832	[507, 524]	GPCR, family 3, nine cysteines domain
Q29983	[59, 76]	MHC class I-like antigen recognition-like
Q5VWJ9	[294, 310]	Arfaptin homology (AH) domain/BAR domain
Q5VWJ9	[355, 384]	Arfaptin homology (AH) domain/BAR domain
Q6P9A2	[555, 587]	-
Q7KYR7	[330, 379]	-
Q7RTN6	[269, 306]	Transferase(Phosphotransferase) domain 1
Q86XS5	[142, 154]	Gamma Fibrinogen, chain A, domain 1
Q86XS5	[293, 323]	Gamma Fibrinogen, chain A, domain 1
Q8IV42	[20, 29]	P-loop containing nucleotide triphosphate hydrolases
Q8TCQ1	[69, 137]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9P121	[191, 214]	Immunoglobulins
Q9Y2Y8	[192, 224]	Mannose-Binding Protein A, subunit A
A6NE52	[508, 524]	YVTN repeat-like/Quinoprotein amine dehydrogenase
O60884	[143, 209]	Heat shock protein DnaJ, cysteine-rich domain
P01266	[299, 360]	Thyroglobulin type-1
P01266	[900, 922]	Thyroglobulin type-1
P01266	[2255, 2275]	alpha/beta hydrolase
P53384	[236, 294]	P-loop containing nucleotide triphosphate hydrolases
Q04759	[1, 30]	C2 domain
Q04759	[188, 208]	-
Q04759	[261, 280]	-
Q13127	[167, 189]	Classic Zinc Finger
Q14210	[20, 94]	CD59
Q16637	[88, 147]	-
Q6UWL6	[85, 123]	Immunoglobulins
Q6UWL6	[286, 309]	Immunoglobulins
Q6UWL6	[323, 338]	Immunoglobulins
Q6UWL6	[358, 396]	Immunoglobulins
Q6UXI9	[226, 254]	Laminin
Q6UXI9	[402, 418]	-
Q86T82	[459, 525]	Cysteine proteinases
Q86US8	[1334, 1370]	5'-nuclease
Q8IY21	[1196, 1235]	P-loop containing nucleotide triphosphate hydrolases
Q8TED4	[42, 74]	MFS general substrate transporter like domains
Q96DX4	[514, 575]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9BXY4	[33, 68]	Hormone Receptor, Insulin-like Growth Factor Receptor 1; Chain A, domain 2
Q9BXY4	[84, 150]	Hormone Receptor, Insulin-like Growth Factor Receptor 1; Chain A, domain 2
Q9H0J9	[187, 232]	-
Q9H0J9	[267, 284]	-
A8MZH6	[106, 122]	Zona pellucida, ZP-N domain
O94966	[366, 381]	-
O94966	[777, 837]	-
O94966	[1038, 1088]	Cysteine proteinases
O95071	[2267, 2286]	Hect, E3 ligase catalytic domains
P0DM35	[1, 59]	Metallothionein Isoform II
P0DTL4	[26, 48]	CD59
P24903	[465, 490]	Cytochrome P450
P26927	[636, 663]	Trypsin-like serine proteases
P33991	[308, 328]	Nucleic acid-binding proteins
P35613	[105, 120]	Immunoglobulins
P48061	[22, 39]	-
P80108	[289, 304]	Integrin alpha, N-terminal
Q86UR1	[378, 394]	Phosphatidylinositol 3-kinase Catalytic Subunit; Chain A, domain 1
Q86UR1	[412, 435]	SH3 Domains
Q8IXW5	[76, 165]	-
Q8N8Q3	[225, 247]	archaeoglobus fulgidus dsm 4304 superfamily
Q8NCB2	[6, 64]	Phosphorylase Kinase; domain 1
Q8WW38	[273, 329]	Classic Zinc Finger
Q92519	[203, 225]	Transferase(Phosphotransferase) domain 1
Q92731	[141, 246]	Erythroid Transcription Factor GATA-1, subunit A
Q96CB9	[110, 128]	-
Q96S15	[19, 30]	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q9H0H3	[561, 579]	Kelch-type beta propeller
Q9NPD5	[131, 158]	MFS general substrate transporter like domains
Q9NPD5	[459, 480]	-
Q9UHN1	[68, 100]	Bira Bifunctional Protein; Domain 2
O15389	[149, 224]	Immunoglobulins
O15389	[344, 362]	Immunoglobulins
O75815	[246, 257]	SH2 domain
P07438	[1, 59]	Metallothionein Isoform II
P23946	[184, 235]	Trypsin-like serine proteases
P30622	[244, 284]	CAP Gly-rich-like domain
P50453	[332, 362]	Alpha-1-antitrypsin, domain 1
P53992	[364, 435]	Zn-finger domain of Sec23/24
P54108	[67, 100]	CAP
P54108	[202, 244]	Crisp domain
P61916	[27, 48]	-
P61916	[87, 103]	-
Q14676	[27, 109]	-
Q14676	[2008, 2077]	BRCT domain
Q14934	[580, 594]	Immunoglobulins
Q15649	[2, 50]	-
Q5TC82	[3, 55]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q5TC82	[407, 445]	Zinc finger, CCCH-type
Q5W5X9	[362, 378]	Tetratricopeptide repeat domain
Q6PCB0	[376, 396]	Immunoglobulins
Q6PF15	[550, 581]	Kelch-type beta propeller
Q6UWM5	[180, 209]	CAP
Q96EQ8	[33, 128]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q96F45	[513, 543]	Classic Zinc Finger
Q96JA1	[40, 61]	Ribonuclease Inhibitor
Q96JA1	[759, 780]	Immunoglobulins
Q99489	[240, 303]	NAD(P)-binding Rossmann-like Domain
Q9BSJ1	[82, 136]	Classic Zinc Finger
Q9HBG7	[211, 243]	Immunoglobulins
Q9P212	[1743, 1764]	Phosphatidylinositol (PI) phosphodiesterase
Q9P212	[1863, 1899]	C2 domain
Q9P212	[2001, 2016]	C2 domain
Q9P212	[2140, 2164]	Phosphatidylinositol 3-kinase Catalytic Subunit; Chain A, domain 1
Q9P212	[2184, 2225]	Phosphatidylinositol 3-kinase Catalytic Subunit; Chain A, domain 1
Q9UGL1	[1169, 1205]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9UGL1	[1491, 1543]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9UKY0	[94, 121]	Prion/Doppel protein, beta-ribbon domain
Q9ULD5	[567, 604]	Classic Zinc Finger
Q9UQQ1	[691, 710]	Transferrin receptor-like, dimerisation domain
Q9Y6X8	[74, 151]	Classic Zinc Finger
O75112	[541, 595]	Cysteine Rich Protein
P26374	[563, 606]	FAD/NAD(P)-binding domain
P41271	[25, 132]	Cystine-knot cytokines
P57730	[54, 89]	Death Domain, Fas
P61158	[8, 22]	-
Q5VT25	[337, 367]	Phosphorylase Kinase; domain 1
Q5VT25	[1007, 1071]	-
Q6DHV5	[878, 911]	C2 domain
Q6DHV5	[976, 999]	C2 domain
Q6UXF7	[232, 297]	Laminin
Q86SJ6	[587, 600]	Cadherins
Q86SJ6	[781, 851]	TCF3-CBD (Catenin binding domain)
Q86UP3	[611, 672]	Classic Zinc Finger
Q86UP3	[765, 796]	Classic Zinc Finger
Q86UP3	[1168, 1236]	Classic Zinc Finger
Q86UP3	[1345, 1409]	Classic Zinc Finger
Q86UP3	[1494, 1508]	Classic Zinc Finger
Q86UP3	[1543, 1570]	Classic Zinc Finger
Q8TEJ3	[51, 101]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q92496	[147, 206]	Complement Module, domain 1
Q92496	[267, 301]	Complement Module, domain 1
Q92496	[515, 531]	Complement Module, domain 1
Q96LD4	[2, 40]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q96LD4	[169, 217]	Classic Zinc Finger
Q9BRP1	[40, 60]	YwqG-like
Q9BRP1	[74, 111]	YwqG-like
Q9C026	[1, 42]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9C026	[143, 206]	-
Q9C026	[224, 292]	Classic Zinc Finger
Q9NRL3	[395, 426]	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q9UKU0	[243, 269]	N-terminal domain of ligase-like
Q9UQB3	[947, 964]	Leucine-rich Repeat Variant
O00635	[3, 91]	Zinc/RING finger domain, C3HC4 (zinc finger)
O43295	[290, 349]	Arfaptin homology (AH) domain/BAR domain
P01893	[266, 294]	Immunoglobulins
P15374	[186, 227]	Peptidase C12, ubiquitin carboxyl-terminal hydrolase
P53602	[95, 119]	-
Q12882	[33, 97]	Alpha-helical ferredoxin
Q12882	[954, 1017]	-
Q13472	[639, 698]	Bacterial Topoisomerase I, domain 1
Q13884	[236, 262]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
Q15399	[514, 536]	Ribonuclease Inhibitor
Q58FF6	[256, 276]	-
Q8IYW5	[4, 91]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8N6C5	[742, 759]	Immunoglobulins
Q8NE65	[193, 209]	Classic Zinc Finger
Q8WZ75	[35, 60]	Immunoglobulins
Q8WZ75	[189, 226]	Immunoglobulins
Q96A25	[43, 78]	-
Q96MT3	[248, 308]	Cysteine Rich Protein
Q9H1E1	[39, 132]	Ribonuclease A-like domain
Q9UPU3	[746, 813]	-
Q9Y385	[131, 179]	Ubiquitin Conjugating Enzyme
O00463	[41, 71]	Zinc/RING finger domain, C3HC4 (zinc finger)
O00463	[188, 244]	Zinc/RING finger domain, C3HC4 (zinc finger)
O14646	[261, 292]	-
O15164	[47, 88]	Zinc/RING finger domain, C3HC4 (zinc finger)
O15164	[119, 160]	Zinc/RING finger domain, C3HC4 (zinc finger)
O15164	[216, 254]	Classic Zinc Finger
O15164	[823, 883]	Zinc/RING finger domain, C3HC4 (zinc finger)
O60565	[84, 183]	Cystine-knot cytokines
P01215	[25, 115]	Cystine-knot cytokines
P01589	[44, 87]	-
P01589	[154, 190]	-
P02671	[46, 71]	-
P02671	[803, 818]	Gamma-fibrinogen Carboxyl Terminal Fragment, domain 2
P0DP58	[20, 93]	CD59
P10114	[165, 173]	P-loop containing nucleotide triphosphate hydrolases
P14222	[492, 511]	C2 domain
P20160	[130, 220]	Trypsin-like serine proteases
P49005	[68, 99]	-
P58658	[83, 127]	-
P58658	[165, 210]	-
P63267	[9, 48]	-
Q02413	[238, 261]	Cadherins
Q02413	[679, 765]	TCF3-CBD (Catenin binding domain)
Q02846	[752, 776]	Transferase(Phosphotransferase) domain 1
Q2Q1W2	[54, 104]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q2Q1W2	[197, 239]	-
Q2Q1W2	[266, 313]	Classic Zinc Finger
Q58A45	[452, 486]	Transferase(Phosphotransferase) domain 1
Q5TAX3	[1288, 1320]	Zinc finger, CCHC-type
Q5TAX3	[1347, 1390]	Zinc finger, CCHC-type
Q8IZQ1	[3444, 3523]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8N4N8	[199, 229]	Kinesin motor domain
Q8N4N8	[506, 546]	Kinesin motor domain
Q8WWX8	[342, 361]	Sodium/glucose cotransporter
Q96BV0	[158, 220]	Classic Zinc Finger
Q99614	[130, 161]	Tetratricopeptide repeat domain
Q99728	[43, 122]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9HAR2	[99, 119]	-
Q9HAR2	[495, 550]	GPCR, family 2, extracellular hormone receptor domain
Q9HAR2	[821, 841]	-
Q9NSA2	[213, 230]	Voltage-gated potassium channels. Chain C
Q9UBX5	[46, 89]	Laminin
Q9UBY9	[92, 147]	-
Q9UJQ1	[170, 192]	-
Q9UKF5	[338, 362]	Collagenase (Catalytic Domain)
Q9Y3D2	[46, 181]	Peptide methionine sulfoxide reductase.
A0ABJ7H351	[83, 121]	Zinc finger, CCCH-type
A0ABJ7H351	[295, 366]	Zinc/RING finger domain, C3HC4 (zinc finger)
O15111	[702, 727]	-
O75604	[464, 489]	Cysteine proteinases
O95243	[154, 169]	Methyl-cpg-binding Protein 2; Chain A
P23743	[695, 712]	-
P34947	[422, 472]	Transferase(Phosphotransferase) domain 1
P34947	[499, 534]	Phosphorylase Kinase; domain 1
P35680	[241, 310]	Homeodomain-like
P55201	[260, 325]	Zinc/RING finger domain, C3HC4 (zinc finger)
P55201	[385, 435]	Zinc/RING finger domain, C3HC4 (zinc finger)
P56159	[307, 331]	GDNF binding domain
Q05639	[397, 424]	Translation factors
Q17R98	[401, 469]	Classic Zinc Finger
Q6NUJ1	[60, 100]	Saposin-like
Q6VAB6	[119, 155]	Transcription Factor, Ets-1
Q6VAB6	[409, 457]	-
Q6XE24	[75, 119]	-
Q6XE24	[205, 223]	-
Q7Z7M0	[139, 206]	Laminin
Q7Z7M0	[1412, 1483]	Laminin
Q86TB3	[86, 107]	Immunoglobulins
Q86TB3	[1796, 1816]	Immunoglobulins
Q8N196	[206, 245]	Homeodomain-like
Q8N8J6	[48, 61]	-
Q8NB14	[556, 628]	Cysteine proteinases
Q8NB14	[731, 747]	Cysteine proteinases
Q8ND71	[9, 25]	P-loop containing nucleotide triphosphate hydrolases
Q8ND71	[195, 212]	P-loop containing nucleotide triphosphate hydrolases
Q96E35	[173, 218]	-
Q9BYK8	[2366, 2383]	P-loop containing nucleotide triphosphate hydrolases
Q9H7F0	[885, 913]	HAD superfamily/HAD-like
Q9NPC7	[125, 144]	Potassium Channel Kv1.1; Chain A
Q9NXA8	[157, 217]	SIR2/SIRT2 'Small Domain'
Q9NXA8	[246, 296]	TPP-binding domain
Q9NYQ6	[1648, 1668]	Laminin
Q9ULY5	[174, 189]	Mannose-Binding Protein A, subunit A
Q9Y614	[305, 379]	-
C9J1S8	[431, 451]	-
O14896	[99, 114]	Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain
O60291	[270, 327]	Zinc/RING finger domain, C3HC4 (zinc finger)
P05156	[63, 110]	-
P09382	[1, 20]	-
P09382	[59, 84]	-
P24928	[61, 93]	RNA polymerase II, clamp domain
P24928	[1441, 1470]	-
P54707	[245, 279]	Calcium-transporting ATPase, transmembrane domain
P54707	[371, 394]	Calcium-transporting ATPase, transmembrane domain
P59817	[377, 398]	Classic Zinc Finger
Q5JWF8	[95, 135]	-
Q6P3S6	[332, 361]	Kelch-type beta propeller
Q8IZT6	[1158, 1183]	Calponin-like domain
Q8N8J0	[214, 261]	Phosphatidylinositol 3-kinase Catalytic Subunit; Chain A, domain 4
Q96QK1	[650, 688]	Vacuolar protein sorting-associated protein 35, helical subcomplex Vps35-C
Q9BW30	[6, 59]	EF-hand
Q9NR09	[293, 381]	Inhibitor Of Apoptosis Protein (2mihbC-IAP-1); Chain A
Q9P0N8	[58, 124]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9UK22	[126, 144]	Galactose-binding domain-like
Q9Y561	[164, 218]	Low-density Lipoprotein Receptor
A0A1W2PRP0	[90, 121]	Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain
O14746	[498, 533]	-
O43196	[572, 590]	P-loop containing nucleotide triphosphate hydrolases
O43541	[204, 275]	SMAD MH1 domain
O75398	[197, 218]	SAND domain-like
O75398	[231, 288]	SAND domain-like
O75398	[494, 544]	-
O75800	[384, 435]	-
O94772	[25, 113]	CD59
P25103	[313, 332]	Rhodopsin 7-helix transmembrane proteins
P25713	[1, 67]	Metallothionein Isoform II
P36405	[164, 181]	P-loop containing nucleotide triphosphate hydrolases
P51671	[26, 78]	-
P54646	[534, 551]	Kinase associated domain 1, KA1
P55789	[81, 101]	ERV/ALR sulfhydryl oxidase domain
Q13470	[98, 117]	Phosphorylase Kinase; domain 1
Q13470	[372, 414]	Transferase(Phosphotransferase) domain 1
Q8IX05	[141, 158]	Mannose-Binding Protein A, subunit A
Q8N7B1	[250, 293]	HORMA domain
Q99969	[68, 122]	-
Q9NYU2	[1470, 1505]	Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A
Q9UJ71	[283, 325]	Mannose-Binding Protein A, subunit A
Q9UNA0	[369, 399]	Collagenase (Catalytic Domain)
Q9UNA0	[417, 436]	Collagenase (Catalytic Domain)
Q9UNA0	[481, 499]	-
Q9UNA0	[718, 737]	-
Q9UNA0	[876, 929]	Thrombospondin type-1 (TSP1) repeat
Q9UNE0	[27, 114]	Tumor Necrosis Factor Receptor, subunit A, domain 2
A6NCQ9	[13, 33]	Zinc/RING finger domain, C3HC4 (zinc finger)
O60575	[28, 85]	-
O95238	[220, 243]	Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain
P09913	[132, 169]	Tetratricopeptide repeat domain
P23219	[26, 44]	Laminin
P29122	[232, 250]	Peptidase S8/S53 domain
P42574	[33, 66]	-
Q12891	[419, 450]	Aldolase class I
Q8IV16	[62, 138]	CD59
Q8IWZ5	[240, 260]	-
Q8IY57	[20, 52]	Zinc finger, RanBP2-type
Q8N7M2	[345, 371]	Classic Zinc Finger
Q8NCJ5	[326, 367]	-
Q8NCJ5	[425, 439]	-
Q8NHJ6	[119, 187]	Immunoglobulins
Q8WY64	[367, 444]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q969K3	[70, 106]	-
Q969K3	[136, 150]	-
Q969K3	[317, 371]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q96A28	[188, 214]	Immunoglobulins
Q96F44	[4, 80]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q96F44	[280, 334]	-
Q96JG9	[3111, 3170]	Classic Zinc Finger
Q96JG9	[3327, 3389]	Classic Zinc Finger
Q96JL9	[24, 50]	-
Q99062	[120, 191]	Immunoglobulins
Q99062	[228, 281]	Immunoglobulins
Q9BWX1	[30, 147]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9NPY3	[35, 49]	Mannose-Binding Protein A, subunit A
Q9NZI8	[240, 262]	K Homology domain, type 1
Q9UBF2	[720, 749]	Coatomer, gamma subunit, appendage domain
Q9UNN5	[233, 261]	Phosphatidylinositol 3-kinase Catalytic Subunit; Chain A, domain 1
O75582	[688, 738]	Transferase(Phosphotransferase) domain 1
O75626	[30, 83]	SET domain
O75717	[293, 310]	YVTN repeat-like/Quinoprotein amine dehydrogenase
O94762	[421, 453]	P-loop containing nucleotide triphosphate hydrolases
O95858	[149, 196]	Tetraspanin
P04629	[36, 63]	Ribonuclease Inhibitor
P04629	[173, 191]	Ribonuclease Inhibitor
P22362	[30, 72]	-
P42345	[354, 366]	Leucine-rich Repeat Variant
P52179	[937, 960]	Immunoglobulins
P52179	[1206, 1223]	Immunoglobulins
Q13702	[357, 406]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q14246	[436, 465]	-
Q15858	[315, 336]	-
Q15858	[1699, 1733]	-
Q5GAN3	[86, 147]	Ribonuclease A-like domain
Q6ZRF7	[83, 110]	Classic Zinc Finger
Q8WTR7	[238, 291]	Classic Zinc Finger
Q92563	[88, 180]	-
Q92563	[328, 377]	Thyroglobulin type-1
Q9GZY0	[573, 588]	DNA helicase RuvA subunit, C-terminal domain
Q9H7B4	[48, 96]	-
Q9H7B4	[258, 267]	SET domain
Q9Y6W6	[148, 200]	Rhodanese-like domain
Q9Y6W6	[266, 288]	Rhodanese-like domain
A0A0K0K1A3	[96, 113]	Immunoglobulins
O00159	[574, 595]	-
O00716	[310, 325]	-
O15015	[264, 316]	Classic Zinc Finger
O15015	[370, 421]	Classic Zinc Finger
O15015	[462, 519]	Classic Zinc Finger
O15015	[614, 667]	Classic Zinc Finger
O15015	[846, 898]	Classic Zinc Finger
O15015	[1043, 1103]	Classic Zinc Finger
O15015	[1228, 1278]	Classic Zinc Finger
O15015	[1324, 1351]	Classic Zinc Finger
O15015	[1528, 1611]	Classic Zinc Finger
O15015	[1676, 1728]	Classic Zinc Finger
P05362	[325, 355]	Immunoglobulins
P05362	[406, 429]	Immunoglobulins
P05362	[443, 471]	Immunoglobulins
P38570	[115, 144]	Integrin alpha, N-terminal
P38570	[739, 814]	Integrin domains. Chain A, domain 2
P50238	[2, 72]	Cysteine Rich Protein
P78310	[204, 226]	Immunoglobulins
Q00978	[242, 261]	-
Q06546	[34, 71]	Phosphatidylinositol 3-kinase Catalytic Subunit; Chain A, domain 1
Q14145	[379, 416]	Kelch-type beta propeller
Q14145	[594, 623]	Kelch-type beta propeller
Q5GAN6	[101, 215]	Ribonuclease A-like domain
Q6ZQN5	[150, 195]	Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain
Q86Y01	[394, 415]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8NGF1	[296, 313]	Rhodopsin 7-helix transmembrane proteins
Q92959	[143, 165]	MFS general substrate transporter like domains
Q92959	[437, 489]	-
Q9BZY9	[22, 63]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9H0B6	[420, 480]	Tetratricopeptide repeat domain
Q9HC62	[530, 555]	Adenoviral Proteinase; Chain A
Q9NQV7	[195, 228]	SET domain
Q9NQV7	[246, 262]	SET domain
Q9NQV7	[383, 412]	Classic Zinc Finger
Q9UBT3	[140, 221]	Lipase, subunit A
Q9Y6X3	[555, 574]	Tetratricopeptide repeat domain
O14638	[559, 586]	Extracellular Endonuclease, subunit A
O14638	[641, 681]	Extracellular Endonuclease, subunit A
O60449	[301, 324]	Mannose-Binding Protein A, subunit A
