accession	start	end	domain
Q96P47	534	608	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
Q09013	458	537	-
Q09013	19	369	Phosphorylase Kinase; domain 1
Q09013	155	359	Transferase(Phosphotransferase) domain 1
Q14624	272	459	von Willebrand factor, type A domain
Q8TBH0	1	160	-
Q8TBH0	161	304	-
P47884	19	310	Rhodopsin 7-helix transmembrane proteins
Q9H963	114	129	Classic Zinc Finger
Q9H963	31	58	Classic Zinc Finger
Q9H963	87	113	Classic Zinc Finger
Q9H963	3	30	Classic Zinc Finger
Q9H963	59	86	Classic Zinc Finger
Q9BRZ2	492	753	TolB, C-terminal domain
Q9BRZ2	12	91	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9BRZ2	98	206	Classic Zinc Finger
P51460	24	131	Insulin-like
P05019	37	118	Insulin-like
A6NM45	3	193	-
Q96MC6	35	402	MFS general substrate transporter like domains
Q5XUX0	61	149	-
A0A1B0GX68	11	115	Immunoglobulins
D6RJB6	79	380	Cysteine proteinases
Q9UK97	172	267	-
O60667	22	124	Immunoglobulins
Q02094	1	409	Ammonium transporter AmtB like domains
Q96SQ7	226	291	Helix-loop-helix DNA-binding domain
Q9Y6K9	196	253	L1 transposable element, trimerization domain
Q9Y6K9	257	346	Nemo cc2-lz domain - 1d5 darpin complex
Q9Y6K9	43	111	L1 transposable element, trimerization domain
Q5TDH0	213	360	Acid Proteases
Q5TDH0	1	94	Phosphatidylinositol 3-kinase Catalytic Subunit; Chain A, domain 1
Q9BYV1	120	401	Type I PLP-dependent aspartate aminotransferase-like (Major domain)
Q9BYV1	85	505	Aspartate Aminotransferase, domain 1
Q99714	1	261	NAD(P)-binding Rossmann-like Domain
P61328	57	216	-
P11362	456	563	Phosphorylase Kinase; domain 1
P11362	35	125	Immunoglobulins
P11362	140	249	Immunoglobulins
P11362	250	365	Immunoglobulins
P11362	564	759	Transferase(Phosphotransferase) domain 1
Q9Y4B6	581	822	Leucine-rich Repeat Variant
Q9Y4B6	1080	1401	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q9HBA9	23	286	Zn peptidases
Q9HBA9	287	442	Transferrin receptor-like, dimerisation domain
Q7L273	211	386	E3 ubiquitin-protein ligase SopA
Q7L273	87	191	Potassium Channel Kv1.1; Chain A
Q9BZM6	27	203	MHC class I-like antigen recognition-like
Q12852	195	408	Transferase(Phosphotransferase) domain 1
Q12852	112	194	Phosphorylase Kinase; domain 1
Q9Y5G0	24	126	Cadherins
Q9Y5G0	444	555	Cadherins
Q9Y5G0	556	662	Cadherins
Q9Y5G0	241	340	Cadherins
Q9Y5G0	341	443	Cadherins
Q9Y5G0	134	240	Cadherins
P35916	673	775	Immunoglobulins
P35916	226	332	Immunoglobulins
P35916	559	672	Immunoglobulins
P35916	6	135	Immunoglobulins
P35916	987	1178	Transferase(Phosphotransferase) domain 1
P35916	418	558	Immunoglobulins
P35916	818	929	Phosphorylase Kinase; domain 1
P35916	333	417	Immunoglobulins
P35916	136	225	Immunoglobulins
Q5HYC2	69	199	Bromodomain-like
Q8IWX7	4	129	Tetratricopeptide repeat domain
Q8IWX7	132	490	Leucine-rich Repeat Variant
Q8IWX7	491	927	Leucine-rich Repeat Variant
Q8WYA0	1	128	Intraflagellar transport protein 81, N-terminal domain
P23193	230	301	-
P23193	113	229	Transcription elongation factor S-II, central domain
P23193	1	93	Conserved domain common to transcription factors TFIIS, elongin A, CRSP70
P55017	135	616	Amino acid/polyamine transporter I
P62380	18	102	TATA-Binding Protein
P62380	15	178	TATA-Binding Protein
Q53FD0	387	416	Classic Zinc Finger
A2RTY3	134	284	Leucine-rich Repeat Variant
A2RTY3	285	471	Leucine-rich Repeat Variant
Q9NR61	26	175	-
Q9NR61	481	521	Laminin
Q9NR61	404	440	Laminin
Q9NR61	283	323	Laminin
Q9NR61	176	221	-
Q9NR61	364	403	Laminin
Q9NR61	324	363	Laminin
Q9NR61	441	480	Laminin
Q9NR61	222	282	Laminin
O00182	1	157	-
O00182	218	355	-
O15165	13	51	Low-density Lipoprotein Receptor
Q6DKI2	1	156	-
Q6DKI2	219	356	-
P48506	42	329	-
P48506	344	476	-
P48506	572	631	-
Q6UXG3	15	131	Immunoglobulins
Q7Z410	196	436	Trypsin-like serine proteases
Q7Z410	822	1058	Trypsin-like serine proteases
Q7Z410	150	189	Low-density Lipoprotein Receptor
Q7Z410	505	725	Trypsin-like serine proteases
Q7Z410	516	731	Trypsin-like serine proteases
Q9HBY0	284	386	Translation factors
Q9HBY0	387	568	Nucleotide-binding domain of ferredoxin-NADP reductase (FNR) module
Q9Y2T5	35	357	Rhodopsin 7-helix transmembrane proteins
Q96E22	104	293	Decaprenyl diphosphate synthase-like
Q13322	162	252	Phosphatidylinositol 3-kinase Catalytic Subunit; Chain A, domain 1
Q13322	476	594	SH2 domain
Q13322	253	415	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
C9JSJ3	524	617	High mobility group box domain
P15289	21	370	Alkaline Phosphatase, subunit A
P15289	371	457	-
O43280	27	564	-
Q9H853	10	204	Tubulin/FtsZ, GTPase domain
Q8N4F0	23	451	Bactericidal permeability-increasing protein; domain 2
Q8N4F0	32	189	Bactericidal permeability-increasing protein; domain 1
Q6Q4G3	317	575	Neutral Protease Domain 2
Q6Q4G3	90	315	tricorn interacting facor f3 domain
Q6Q4G3	576	662	-
Q6Q4G3	665	988	-
O95267	539	607	-
O95267	738	793	-
O95267	49	185	Son of sevenless (SoS) protein Chain: S domain 1
O95267	463	538	EF-hand
O95267	193	462	Ras guanine-nucleotide exchange factors catalytic domain
Q5T0B9	283	306	Classic Zinc Finger
Q5T0B9	211	251	Classic Zinc Finger
Q5T0B9	252	282	Classic Zinc Finger
Q5T0B9	335	409	Classic Zinc Finger
Q5T0B9	307	334	Classic Zinc Finger
Q86UQ4	3829	4094	P-loop containing nucleotide triphosphate hydrolases
Q86UQ4	4706	4969	P-loop containing nucleotide triphosphate hydrolases
Q8NEA9	84	237	Potassium Channel Kv1.1; Chain A
O96028	825	874	Zinc/RING finger domain, C3HC4 (zinc finger)
O96028	716	778	Zinc/RING finger domain, C3HC4 (zinc finger)
O96028	654	715	Zinc/RING finger domain, C3HC4 (zinc finger)
O96028	1225	1331	Zinc/RING finger domain, C3HC4 (zinc finger)
O96028	203	342	-
O96028	875	976	-
O96028	458	507	High mobility group box domain
O96028	977	1203	SET domain
O95445	20	188	-
P48382	23	90	-
P48382	92	168	Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain
P24046	72	277	Neurotransmitter-gated ion-channel ligand-binding domain
P24046	278	479	Neurotransmitter-gated ion-channel transmembrane domain
Q86YF9	194	225	Classic Zinc Finger
O00303	87	257	Cytidine Deaminase, domain 2
O15259	145	212	SH3 Domains
Q8TC17	1	60	SH3 Domains
Q8TC17	61	108	SH2 domain
Q9UKI9	187	257	lambda repressor-like DNA-binding domains
Q9UKI9	263	331	Homeodomain-like
Q9BPV8	31	335	Rhodopsin 7-helix transmembrane proteins
O00478	28	145	Immunoglobulins
O00478	326	515	-
O00478	146	248	Immunoglobulins
Q9Y5Z7	676	791	Immunoglobulins
Q9Y5Z7	3	122	Kelch-type beta propeller
Q9Y5Z7	591	675	Immunoglobulins
Q9Y5Z7	123	304	Kelch-type beta propeller
Q9Y5Z7	353	393	-
Q9P2N4	288	499	Collagenase (Catalytic Domain)
Q9P2N4	995	1054	Thrombospondin type-1 (TSP1) repeat
Q9P2N4	1055	1108	Thrombospondin type-1 (TSP1) repeat
Q9P2N4	1109	1165	Thrombospondin type-1 (TSP1) repeat
Q9P2N4	1183	1239	Thrombospondin type-1 (TSP1) repeat
Q9P2N4	1240	1296	Thrombospondin type-1 (TSP1) repeat
Q9P2N4	1330	1384	Thrombospondin type-1 (TSP1) repeat
Q9P2N4	1385	1440	Thrombospondin type-1 (TSP1) repeat
Q9P2N4	1442	1499	Thrombospondin type-1 (TSP1) repeat
Q9P2N4	1500	1555	Thrombospondin type-1 (TSP1) repeat
Q9P2N4	1556	1612	Thrombospondin type-1 (TSP1) repeat
Q9P2N4	1614	1676	Thrombospondin type-1 (TSP1) repeat
Q9P2N4	1678	1733	Thrombospondin type-1 (TSP1) repeat
Q9P2N4	500	589	-
Q9P2N4	739	881	-
Q9P2N4	646	729	-
Q9P2N4	590	642	Thrombospondin type-1 (TSP1) repeat
O15442	31	326	-
P39877	21	138	Phospholipase A2 domain
Q16678	68	530	Cytochrome P450
Q13064	89	149	Zinc finger, CCCH-type
Q13064	291	398	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8IV38	315	362	-
Q8IV38	2	138	Ankyrin repeat-containing domain
Q9UBF2	327	544	Leucine-rich Repeat Variant
Q9UBF2	600	756	Coatomer, gamma subunit, appendage domain
Q9UBF2	20	311	Leucine-rich Repeat Variant
Q9UBF2	757	871	TATA-Binding Protein
Q8N2S1	1176	1246	TGF-beta binding (TB) domain
Q8N2S1	1341	1408	TGF-beta binding (TB) domain
Q8N2S1	547	590	Laminin
Q8N2S1	1534	1578	Laminin
Q8N2S1	403	472	TGF-beta binding (TB) domain
Q8N2S1	832	871	Laminin
Q8N2S1	287	357	TGF-beta binding (TB) domain
Q8N2S1	795	831	Laminin
Q8N2S1	672	708	Laminin
Q8N2S1	1092	1132	Laminin
Q8N2S1	1297	1336	Laminin
Q8N2S1	1579	1617	Laminin
Q8N2S1	358	399	Laminin
Q8N2S1	153	184	Laminin
Q8N2S1	591	629	Laminin
Q8N2S1	630	671	Laminin
Q8N2S1	710	751	Laminin
Q8N2S1	752	794	Laminin
Q8N2S1	877	919	Laminin
Q8N2S1	920	960	Laminin
Q8N2S1	961	1004	Laminin
Q8N2S1	1005	1048	Laminin
Q8N2S1	1049	1091	Laminin
Q8N2S1	1253	1296	Laminin
B1APH4	145	204	Classic Zinc Finger
P46087	376	690	Vaccinia Virus protein VP39
P46087	266	373	Sun protein; domain 3
B4E2M5	2	147	Ankyrin repeat-containing domain
Q9Y3P9	534	582	Ypt/Rab-GAP domain of gyp1p, domain 1
Q9Y3P9	677	829	Ypt/Rab-GAP domain of gyp1p, domain 3
Q9Y3P9	583	676	putative rabgap domain of human tbc1 domain family member 14 like domains
Q9Y3P9	127	274	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
P78545	62	132	Transcription Factor, Ets-1
P78545	238	369	Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain
Q96DX5	19	257	Ankyrin repeat-containing domain
Q96DX5	258	294	SOCS box
Q8TBA6	473	576	-
P21579	270	422	C2 domain
P21579	129	269	C2 domain
Q9NQX3	366	463	Molybdopterin biosynthesis moea protein, domain 3.
Q9NQX3	342	497	Molybdopterin biosynthesis moea protein, domain 2
Q9NQX3	656	736	MoeA, C-terminal, domain IV
Q9NQX3	1	191	MoaB/Mog-like domain
Q9NQX3	498	648	MoaB/Mog-like domain
Q8NH54	24	315	Rhodopsin 7-helix transmembrane proteins
Q67FW5	1	223	Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A
P00739	106	342	Trypsin-like serine proteases
P00739	35	90	Complement Module, domain 1
P00739	118	206	Trypsin-like serine proteases
Q9UH65	209	312	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
Q12918	89	224	Mannose-Binding Protein A, subunit A
P41219	259	327	Single helix bin
P41219	129	244	Vasodilator-stimulated phosphoprotein
P41219	328	407	-
Q9H7B4	48	96	-
Q9H7B4	274	353	-
Q9H7B4	97	182	-
Q9H7B4	354	428	Tetratricopeptide repeat domain
Q9H7B4	17	267	SET domain
Q8NH37	17	302	Rhodopsin 7-helix transmembrane proteins
Q8NCQ7	47	161	Phospholipase A2 domain
Q8TBC4	368	463	Ubiquitin-like 2 activating enzyme e1b. Chain: B, domain 3
Q8TBC4	234	308	Ubiquitin activating enzymes (Uba3). Chain: B, domain 2
Q8TBC4	56	367	NAD(P)-binding Rossmann-like Domain
Q08477	48	519	Cytochrome P450
Q0VGE8	506	533	Classic Zinc Finger
Q0VGE8	562	589	Classic Zinc Finger
Q0VGE8	283	309	Classic Zinc Finger
Q0VGE8	338	365	Classic Zinc Finger
Q0VGE8	366	393	Classic Zinc Finger
Q0VGE8	394	423	Classic Zinc Finger
Q0VGE8	19	75	-
Q0VGE8	452	477	Classic Zinc Finger
Q0VGE8	616	644	Classic Zinc Finger
Q0VGE8	310	337	Classic Zinc Finger
Q0VGE8	478	505	Classic Zinc Finger
Q0VGE8	534	561	Classic Zinc Finger
Q0VGE8	590	615	Classic Zinc Finger
Q0VGE8	223	254	Classic Zinc Finger
Q0VGE8	255	282	Classic Zinc Finger
Q0VGE8	424	451	Classic Zinc Finger
Q8NGS3	21	310	Rhodopsin 7-helix transmembrane proteins
P62760	1	188	EF-hand
P36268	264	374	-
P36268	375	569	-
Q969F8	28	353	Rhodopsin 7-helix transmembrane proteins
P0C645	25	315	Rhodopsin 7-helix transmembrane proteins
Q4VC12	92	153	-
P23229	669	834	ntegrin, alpha v. Chain A, domain 3
P23229	835	1048	ntegrin, alpha v. Chain A, domain 4
P23229	1049	1090	Bicelle-embedded integrin alpha(iib) transmembrane segment
P23229	24	505	Integrin alpha, N-terminal
P23229	506	667	Integrin domains. Chain A, domain 2
Q96AY2	467	570	Crossover junction endonuclease EME1, DNA-binding domain
Q96AY2	309	447	ERCC4, Mus81-Eme1 complex, nuclease domain, subdomain 2
Q96AY2	247	308	ERCC4, Mus81-Eme1 complex, nuclease domain, subdomain 1
Q8IZQ5	31	121	Glutaredoxin
Q96MW7	80	143	Homeodomain-like
Q96MW7	16	65	Homeodomain-like
Q96MW7	162	411	Ribonuclease H-like superfamily/Ribonuclease H
P62714	1	309	-
P06850	155	194	-
P07288	27	247	Trypsin-like serine proteases
P07288	37	254	Trypsin-like serine proteases
Q9NQU5	484	673	Transferase(Phosphotransferase) domain 1
Q9NQU5	5	47	CRIB domain
Q9NQU5	354	483	Phosphorylase Kinase; domain 1
Q9NR22	218	394	Hnrnp arginine n-methyltransferase1
Q9NR22	64	216	Vaccinia Virus protein VP39
P41212	322	439	Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain
P41212	46	127	Transcription Factor, Ets-1
Q92917	242	288	-
Q92917	417	467	-
P35414	12	330	Rhodopsin 7-helix transmembrane proteins
Q14894	23	307	ornithine cyclodeaminase, domain 1
Q14894	133	294	NAD(P)-binding Rossmann-like Domain
Q9NU22	2047	2119	P-loop containing nucleotide triphosphate hydrolases
Q9NU22	309	486	P-loop containing nucleotide triphosphate hydrolases
Q9NU22	656	920	P-loop containing nucleotide triphosphate hydrolases
Q9NU22	1063	1233	P-loop containing nucleotide triphosphate hydrolases
Q9NU22	1732	1903	P-loop containing nucleotide triphosphate hydrolases
Q9NU22	2165	2308	P-loop containing nucleotide triphosphate hydrolases
Q9NU22	1355	1563	P-loop containing nucleotide triphosphate hydrolases
Q9NU22	5379	5545	von Willebrand factor, type A domain
Q9UBS0	67	381	Phosphorylase Kinase; domain 1
Q9UBS0	151	347	Transferase(Phosphotransferase) domain 1
P05162	1	132	-
Q86YI8	229	280	Zinc/RING finger domain, C3HC4 (zinc finger)
P49815	1540	1724	Rap/Ran-GAP
P49815	305	618	Leucine-rich Repeat Variant
P0C7T3	23	313	Rhodopsin 7-helix transmembrane proteins
Q9NSC2	1132	1156	Classic Zinc Finger
Q9NSC2	1024	1052	Classic Zinc Finger
Q9NSC2	1157	1185	Classic Zinc Finger
Q9NSC2	999	1023	Classic Zinc Finger
Q9NSC2	730	779	Classic Zinc Finger
Q9NSC2	410	476	Classic Zinc Finger
Q9NSC2	477	502	Classic Zinc Finger
Q9NSC2	697	729	Classic Zinc Finger
Q8NA29	46	286	MFS general substrate transporter like domains
Q8NA29	302	515	MFS general substrate transporter like domains
P61587	23	210	P-loop containing nucleotide triphosphate hydrolases
O00459	615	726	SH2 domain
O00459	109	298	Rho GTPase activation protein
O00459	429	597	-
O00459	1	85	SH3 Domains
O00459	321	428	SH2 domain
P47881	26	314	Rhodopsin 7-helix transmembrane proteins
Q7Z6B7	23	349	Arfaptin homology (AH) domain/BAR domain
Q7Z6B7	453	702	Rho GTPase activation protein
Q7Z6B7	738	807	SH3 Domains
Q9BSJ2	509	864	Gamma-tubulin complex, C-terminal domain
Q9P281	1969	2034	-
Q9P281	2441	2617	-
P06315	14	115	Immunoglobulins
Q9NXC2	4	130	NAD(P)-binding Rossmann-like Domain
Q9NXC2	131	363	Dihydrodipicolinate Reductase; domain 2
P0DI81	1	140	-
P0DI82	1	140	-
Q8IZF5	613	763	-
Q8IZF5	429	479	GPCR, family 2, extracellular hormone receptor domain
Q8IZF5	764	1048	Rhodopsin 7-helix transmembrane proteins
O95522	214	413	Ribonuclease Inhibitor
Q9H6S3	610	694	Transcription Factor, Ets-1
Q9H6S3	42	181	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
Q9H6S3	487	554	SH3 Domains
Q9Y6A2	50	500	Cytochrome P450
P0C881	88	144	Histone H3 K4-specific methyltransferase SET7/9 N-terminal domain
P0C881	286	347	Histone H3 K4-specific methyltransferase SET7/9 N-terminal domain
P0C881	154	278	Histone H3 K4-specific methyltransferase SET7/9 N-terminal domain
P60321	60	128	Nanos, RNA-binding domain
O60894	20	112	Receptor activity modifying family
Q9P2H3	4	171	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q9P2H3	593	736	-
Q9P2H3	172	400	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q9Y576	298	334	SOCS box
Q9Y576	32	278	Ankyrin repeat-containing domain
P08319	185	323	NAD(P)-binding Rossmann-like Domain
P08319	14	376	Medium-chain alcohol dehydrogenases, catalytic domain
P48775	217	267	-
P48775	40	388	-
Q5F1R6	301	357	Classic Zinc Finger
Q5F1R6	1	79	DnaJ domain
Q9NXA8	68	226	SIR2/SIRT2 'Small Domain'
Q9NXA8	49	296	TPP-binding domain
Q8TD17	385	422	Classic Zinc Finger
Q8TD17	139	199	-
Q8TD17	536	562	Classic Zinc Finger
Q8TD17	423	451	Classic Zinc Finger
Q8TD17	452	479	Classic Zinc Finger
Q8TD17	508	535	Classic Zinc Finger
Q8TD17	338	384	Classic Zinc Finger
Q8TD17	480	507	Classic Zinc Finger
Q8TD17	563	592	Classic Zinc Finger
Q9UNW1	41	476	Phosphoglycerate mutase-like
Q0P651	92	409	alpha/beta hydrolase
Q9UHX1	113	220	-
Q9UHX1	221	306	-
Q9UHX1	461	548	-
Q03936	228	253	Classic Zinc Finger
Q03936	338	365	Classic Zinc Finger
Q03936	394	421	Classic Zinc Finger
Q03936	535	564	Classic Zinc Finger
Q03936	200	227	Classic Zinc Finger
Q03936	507	534	Classic Zinc Finger
Q03936	254	281	Classic Zinc Finger
Q03936	282	311	Classic Zinc Finger
Q03936	366	393	Classic Zinc Finger
Q03936	422	451	Classic Zinc Finger
Q03936	452	477	Classic Zinc Finger
Q03936	312	337	Classic Zinc Finger
Q03936	478	506	Classic Zinc Finger
Q03936	138	199	Classic Zinc Finger
Q03936	1	55	-
P0CI00	200	223	Classic Zinc Finger
P0CI00	3	60	-
P0CI00	249	277	Classic Zinc Finger
P0CI00	224	248	Classic Zinc Finger
P0CI00	278	300	Classic Zinc Finger
P0CI00	143	199	Classic Zinc Finger
Q9BXJ9	1	497	-
Q9BXJ9	499	726	-
O15263	24	64	Antimicrobial Peptide, Beta-defensin 2; Chain A
P61225	1	171	P-loop containing nucleotide triphosphate hydrolases
Q8NHB7	3	307	Rhodopsin 7-helix transmembrane proteins
O15015	1196	1227	Classic Zinc Finger
O15015	1039	1103	Classic Zinc Finger
O15015	1	74	Classic Zinc Finger
O15015	460	525	Classic Zinc Finger
O15015	1324	1398	Classic Zinc Finger
O15015	1729	1791	Classic Zinc Finger
O15015	264	320	Classic Zinc Finger
O15015	1228	1284	Classic Zinc Finger
O15015	1670	1728	Classic Zinc Finger
O15015	1528	1611	Classic Zinc Finger
O15015	348	430	Classic Zinc Finger
O15015	598	674	Classic Zinc Finger
O15015	75	98	Classic Zinc Finger
O15015	230	263	Classic Zinc Finger
O15015	1289	1323	Classic Zinc Finger
O15015	846	925	Classic Zinc Finger
P23515	94	167	Ribonuclease Inhibitor
P23515	168	267	Ribonuclease Inhibitor
P23515	25	93	Ribonuclease Inhibitor
Q99536	169	314	NAD(P)-binding Rossmann-like Domain
Q99536	64	385	Medium-chain alcohol dehydrogenases, catalytic domain
Q9H2K8	8	103	Phosphorylase Kinase; domain 1
Q9H2K8	104	316	Transferase(Phosphotransferase) domain 1
Q92805	690	748	GRIP domain
P15941	1098	1152	-
Q96SM3	105	278	Galactose-binding domain-like
Q96SM3	624	703	Carboxypeptidase-like, regulatory domain
Q96SM3	294	623	Zn peptidases
O95521	171	428	Ribonuclease Inhibitor
Q9Y3E5	63	179	Bit1
Q7L014	584	757	P-loop containing nucleotide triphosphate hydrolases
Q7L014	324	583	P-loop containing nucleotide triphosphate hydrolases
Q9H3D4	162	366	-
Q9H3D4	395	455	p53-like tetramerisation domain
Q9H3D4	540	609	Transcription Factor, Ets-1
Q8N9F7	31	312	Phosphatidylinositol (PI) phosphodiesterase
P56696	99	324	-
P56696	327	390	-
P56696	485	559	-
Q9HBU6	134	210	Phosphorylase Kinase; domain 1
Q9HBU6	170	439	-
P51617	190	290	Phosphorylase Kinase; domain 1
P51617	16	103	Death Domain, Fas
P51617	291	530	Transferase(Phosphotransferase) domain 1
A6NM76	18	312	Rhodopsin 7-helix transmembrane proteins
O43309	440	466	Classic Zinc Finger
O43309	492	520	Classic Zinc Finger
O43309	548	577	Classic Zinc Finger
O43309	467	491	Classic Zinc Finger
O43309	521	547	Classic Zinc Finger
O43309	327	353	Classic Zinc Finger
O43309	411	439	Classic Zinc Finger
O43309	39	130	DNA breaking-rejoining enzymes
O43309	300	326	Classic Zinc Finger
O43309	354	382	Classic Zinc Finger
O43309	383	410	Classic Zinc Finger
O43309	580	609	Classic Zinc Finger
O43309	269	299	Classic Zinc Finger
O95047	21	309	Rhodopsin 7-helix transmembrane proteins
Q9BQI0	4	139	EF-hand
Q9UNQ2	216	313	-
Q9UNQ2	31	215	Vaccinia Virus protein VP39
Q8WVC6	1	203	P-loop containing nucleotide triphosphate hydrolases
Q96QV6	2	131	Histone, subunit A
P84085	7	180	P-loop containing nucleotide triphosphate hydrolases
Q58FF6	256	303	-
Q58FF6	1	210	Histidine kinase-like ATPase, C-terminal domain
Q58FF6	446	505	Heat shock protein 90, C-terminal domain
Q58FF6	329	445	-
Q8NGE1	18	308	Rhodopsin 7-helix transmembrane proteins
O95684	54	135	-
A6NK75	208	234	Classic Zinc Finger
A6NK75	320	346	Classic Zinc Finger
A6NK75	403	431	Classic Zinc Finger
A6NK75	374	402	Classic Zinc Finger
A6NK75	347	373	Classic Zinc Finger
A6NK75	6	66	-
A6NK75	173	207	Classic Zinc Finger
A6NK75	432	458	Classic Zinc Finger
A6NK75	459	486	Classic Zinc Finger
A6NK75	487	514	Classic Zinc Finger
A6NK75	515	551	Classic Zinc Finger
A6NK75	235	262	Classic Zinc Finger
A6NK75	263	290	Classic Zinc Finger
A6NK75	291	319	Classic Zinc Finger
Q93034	694	776	Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain
Q93034	521	693	Cullin; Chain C, Domain 2
Q93034	402	520	Cullin Repeats
Q93034	1	146	Cullin Repeats
Q93034	274	383	Cullin Repeats
Q93034	147	273	Cullin Repeats
P23443	90	408	Phosphorylase Kinase; domain 1
P23443	178	383	Transferase(Phosphotransferase) domain 1
Q08AN1	348	377	Classic Zinc Finger
Q08AN1	404	428	Classic Zinc Finger
Q08AN1	294	322	Classic Zinc Finger
Q08AN1	2	61	-
Q08AN1	378	403	Classic Zinc Finger
Q08AN1	575	601	Classic Zinc Finger
Q08AN1	490	517	Classic Zinc Finger
Q08AN1	518	545	Classic Zinc Finger
Q08AN1	323	347	Classic Zinc Finger
Q08AN1	461	489	Classic Zinc Finger
Q08AN1	546	574	Classic Zinc Finger
Q08AN1	602	627	Classic Zinc Finger
Q08AN1	657	684	Classic Zinc Finger
Q08AN1	211	239	Classic Zinc Finger
Q08AN1	266	293	Classic Zinc Finger
Q08AN1	429	460	Classic Zinc Finger
Q08AN1	628	656	Classic Zinc Finger
Q08AN1	710	736	Classic Zinc Finger
Q08AN1	737	770	Classic Zinc Finger
Q08AN1	685	709	Classic Zinc Finger
Q08AN1	183	210	Classic Zinc Finger
Q08AN1	240	265	Classic Zinc Finger
Q8WX93	435	547	Immunoglobulins
Q8WX93	995	1101	Immunoglobulins
Q8WX93	1129	1229	Immunoglobulins
Q8WX93	268	373	Immunoglobulins
Q8WX93	1230	1329	Immunoglobulins
Q9GZT4	24	317	-
Q9GZT4	55	154	-
O14657	58	299	P-loop containing nucleotide triphosphate hydrolases
P05187	23	506	Alkaline Phosphatase, subunit A
Q9Y5L4	31	94	Mitochondrial import inner membrane translocase subunit tim13 like domains
Q16665	97	226	PAS domain
Q16665	8	70	Helix-loop-helix DNA-binding domain
Q16665	231	379	PAS domain
Q96DN2	224	263	Laminin
Q96DN2	142	182	Laminin
Q96DN2	186	223	Laminin
Q96DN2	443	476	Complement Module, domain 1
Q96DN2	379	442	-
Q96DN2	497	560	-
Q96DN2	564	626	-
Q96DN2	627	685	-
