accession	start	end
A0A087WUL8	2797	2837
A0A087WUL8	2947	2981
A0A087WUL8	3041	3081
A0A087WUL8	3191	3225
A0A087WUL8	3285	3325
A0A087WUL8	3435	3469
A0A087WUL8	3529	3569
A0A087WUL8	3679	3713
O00635	5	71
O00635	82	135
O14770	96	114
O76013	0	22
O76013	293	309
O76013	391	442
P07357	16	149
P07357	486	583
P09565	11	50
P09565	62	112
P12109	237	258
P12109	590	607
P17405	215	237
P17405	582	600
P78412	389	445
Q12882	18	97
Q12882	951	990
Q13472	647	670
Q13472	687	741
Q13472	802	852
Q13472	886	939
Q13472	973	1000
Q494R0	23	59
Q494R0	72	120
Q7LC44	85	105
Q8IWL1	5	34
Q8IYW5	3	52
Q8IYW5	291	313
Q8NE65	139	163
Q8NE65	195	220
Q8NE65	254	304
Q8NE65	335	358
Q8WU39	160	187
Q8WUU5	0	42
Q96A25	49	68
Q96MT3	180	204
Q96MT3	248	315
Q96Q40	0	37
Q9BYQ0	0	158
Q9H1E1	40	143
Q9H8L6	75	101
Q9H8L6	116	134
Q9UL41	406	426
Q9UPU3	714	746
Q9UPU3	780	825
Q9Y385	138	158
C9J302	58	93
C9J302	126	188
H3BQL2	606	624
O00463	0	21
O00463	45	68
O00463	130	165
O00463	185	238
O15164	45	90
O15164	116	182
O15164	232	251
O15164	818	854
O15164	870	891
O60565	83	183
O60733	139	160
O75840	200	265
P01215	27	45
P01589	16	91
P10114	166	182
P14222	370	415
P20160	171	222
P51654	61	81
P58658	82	128
P58658	150	175
P63267	0	20
P82279	26	473
P82279	874	949
P82279	1135	1314
Q02413	569	587
Q02413	658	726
Q13443	352	516
Q13443	536	579
Q13443	593	630
Q149M9	0	15
Q2Q1W2	5	28
Q2Q1W2	50	103
Q2Q1W2	188	232
Q2Q1W2	275	310
Q5SWL8	123	143
Q5SWL8	450	475
Q5SY85	0	59
Q5TAX3	735	785
Q5TAX3	814	885
Q5TAX3	909	937
Q5TAX3	954	975
Q5TAX3	1287	1308
Q5TAX3	1348	1381
Q5TAX3	1614	1639
Q6GV28	170	192
Q8IZQ1	3206	3228
Q8IZQ1	3449	3525
Q8NCN2	419	445
Q8TAF7	211	485
Q92765	101	127
Q92765	159	187
Q96BV0	126	177
Q96BV0	272	323
Q96BV0	437	488
Q96LX8	175	226
Q96LX8	314	411
Q99728	39	93
Q9BYR8	0	97
Q9HAR2	51	105
Q9HAR2	1112	1130
Q9NSA2	521	542
Q9UBX5	14	349
Q9UKF5	336	367
Q9UKF5	387	565
Q9UKF5	592	609
Q9UKF5	619	663
Q9Y3D2	88	114
Q9Y3D2	135	176
A0A140TA67	0	173
A0AAG2TVR5	599	617
A0ABJ7H351	54	150
A0ABJ7H351	203	254
A0ABJ7H351	269	303
A0ABJ7H351	394	415
B1AL46	1	68
O15265	341	367
O15265	508	525
O75173	325	354
O75173	437	596
O75173	608	691
O75604	464	486
O95243	239	305
P17028	222	293
P23743	266	290
P46531	10	1416
P46531	1430	1567
P49757	154	183
P55201	12	32
P55201	265	293
P55201	315	344
P55201	381	411
P56159	25	51
P56159	70	92
P56159	145	199
P56159	212	251
P56159	303	320
Q0VG99	306	351
Q17R98	365	382
Q17R98	393	463
Q17R98	1010	1077
Q3KP66	439	459
Q4UJ75	90	108
Q5EBM4	92	168
Q5T700	0	34
Q5T700	63	173
Q6NUJ1	15	76
Q6NUJ1	88	111
Q6NUJ1	123	141
Q6NUJ1	173	195
Q6NUJ1	385	408
Q6NUJ1	459	514
Q6VAB6	117	158
Q6VAB6	194	219
Q6VAB6	425	486
Q701N4	0	176
Q7Z7M0	140	202
Q7Z7M0	558	658
Q7Z7M0	848	970
Q7Z7M0	987	1272
Q7Z7M0	1303	1332
Q7Z7M0	1396	1489
Q7Z7M0	1866	2019
Q7Z7M0	2035	2470
Q7Z7M0	2741	2761
Q86TB3	94	115
Q86TB3	361	410
Q86TB3	781	824
Q8N8J6	223	274
Q8WTQ1	30	50
Q96E35	153	174
Q96E35	186	221
Q96S59	594	619
Q9BQE6	156	197
Q9BQE6	237	264
Q9BYK8	85	109
Q9BYK8	170	199
Q9BYK8	212	248
Q9BYK8	278	315
Q9BYK8	327	359
Q9NPC7	293	404
Q9NPC7	490	513
Q9NXA8	196	219
Q9NXA8	282	309
Q9NYQ6	37	65
Q9NYQ6	103	184
Q9NYQ6	1341	1449
Q9NYQ6	1635	1668
Q9NYQ6	1678	1693
Q9NYQ6	1859	2052
Q9NYQ6	2067	2100
Q9P0J7	0	16
Q9P0J7	32	58
Q9P0J7	69	122
Q9Y614	311	329
A6NCS6	259	289
A8MT65	283	362
A8MZG2	68	91
A8MZG2	157	180
O60291	268	284
P05156	57	115
P05156	179	201
P05156	236	302
P05156	513	529
P24928	60	89
P24928	137	163
P48448	128	144
P59817	325	361
Q2TBF2	180	213
Q2TBF2	282	307
Q5JWF8	101	121
Q6P3S6	334	354
Q8NA19	368	408
Q8TF45	73	96
Q8TF45	181	246
Q96JC4	107	157
Q96JC4	176	339
Q96JP2	804	825
Q9BY14	43	59
Q9BY14	130	186
Q9BY14	207	225
Q9BYU5	0	127
Q9NR09	336	402
Q9NRI5	176	196
Q9P0N8	0	28
Q9P0N8	53	93
Q9UJK0	55	79
Q9ULI0	1256	1311
Q9Y561	155	215
Q9Y561	238	254
Q9Y561	379	491
Q9Y561	818	858
A6NN73	572	596
O43541	110	136
O43541	240	279
O75346	104	144
O75346	191	382
O75398	262	294
O75398	493	549
O75800	385	439
O94772	25	73
P25713	0	67
P55789	60	104
P55789	142	204
Q15052	299	315
Q15652	1711	1743
Q15652	1922	1944
Q6ZMS4	150	201
Q8N2C3	36	56
Q8N7B1	258	290
Q8WXK3	114	129
Q99969	76	102
Q99969	114	144
Q9NP84	28	65
Q9NP84	108	128
Q9UNA0	373	400
Q9UNA0	485	506
Q9UNA0	527	642
Q9UNA0	687	737
Q9UNA0	880	928
Q9UNE0	0	122
Q9UNE0	140	157
A6NCQ9	3	35
F2Z333	6	78
O60575	32	57
O95177	26	83
O95177	97	124
P0CG24	4	369
P29122	682	949
P40967	508	545
Q12891	364	382
Q5VYV7	265	285
Q6L8G8	0	164
Q6N043	231	272
Q6N043	349	391
Q6N043	409	425
Q6N043	466	496
Q6N043	615	639
Q6N043	708	738
Q6N043	802	830
Q8IV16	54	145
Q8IWZ5	0	19
Q8IWZ5	31	147
Q8IY57	16	48
Q8N7M2	198	277
Q8N7M2	338	376
Q8N7M2	394	559
Q8TAB3	950	979
Q8TAF5	8	29
Q8TAF5	52	84
Q8TAV0	0	123
Q8TE04	383	403
Q8WY64	349	433
Q92752	114	332
Q92913	15	36
Q969K3	95	111
Q969K3	136	158
Q969K3	314	358
Q96F44	0	68
Q96F44	81	123
Q96GP6	41	445
Q96GP6	461	503
Q96JG9	1328	1363
Q96JG9	1649	1683
Q96JG9	3134	3186
Q96JG9	3321	3379
Q96JL9	27	59
Q96JL9	264	287
Q96JL9	327	380
Q96JL9	649	664
Q96T25	425	483
Q99062	156	190
Q99062	237	256
Q9BWX1	0	45
Q9BWX1	87	219
Q9BWX1	237	339
Q9NPC3	34	49
Q9NPY3	154	179
Q9NPY3	214	476
Q9NQX6	122	173
Q9UNW8	359	379
A8MTY7	0	168
B2RXH2	372	406
B2RXH2	448	469
B4DX44	110	293
B4DX44	304	355
O43474	369	391
O43474	421	476
O75626	566	617
O75626	678	719
O75717	685	700
O94762	419	443
O95231	211	257
P04629	33	59
P0CJ92	607	626
P0DPA3	18	38
P0DPA3	51	133
P31629	180	228
P31629	1797	1813
P54793	565	583
Q13702	370	411
Q14246	17	345
Q15072	7	59
Q5T442	307	327
Q5XUX0	0	25
Q5XUX0	44	69
Q6ZSG2	296	322
Q6ZSG2	396	419
Q86WW8	0	47
Q8IYA8	493	522
Q8N6M6	53	89
Q8N6M6	120	142
Q8NCU1	119	139
Q8WTR7	200	223
Q8WTR7	311	361
Q8WTR7	637	734
Q8WTR7	749	870
Q92563	79	206
Q92563	326	385
Q9BS86	241	257
Q9BS86	306	341
Q9BSE2	125	195
Q9GZY0	0	67
Q9H7B4	46	98
Q9H7B4	250	275
Q9Y6W6	62	90
Q9Y6W6	151	179
O15015	0	22
O15015	42	89
O15015	233	253
O15015	285	308
O15015	365	415
O15015	456	524
O15015	545	589
O15015	608	658
O15015	812	862
O15015	872	895
O15015	949	972
O15015	1026	1113
O15015	1182	1244
O15015	1290	1340
O15015	1355	1378
O15015	1487	1512
O15015	1522	1599
O15015	1668	1718
P50238	0	76
Q14145	2	47
Q14145	602	623
Q5GAN6	108	192
Q5T953	239	309
Q5T953	323	352
Q6P3V2	233	256
Q6P3V2	289	312
Q6P3V2	373	396
Q6P3V2	429	482
Q6PML9	15	39
Q6ZU69	36	58
Q6ZU69	830	850
Q6ZU69	1307	1331
Q86Y01	189	211
Q86Y01	400	423
Q86Y01	448	480
Q8N7Q3	75	100
Q8N7Q3	114	151
Q8N7Q3	188	239
Q8N7Q3	524	575
Q8NAE3	19	51
Q8WXA2	52	79
Q92959	433	455
Q9BYR3	0	165
Q9BZY9	84	103
Q9NQV7	379	403
Q9NQV7	571	588
Q9NQV7	599	652
Q9UBT3	30	113
Q9UBT3	134	223
Q9Y4P1	281	310
A6NDY2	36	72
O14638	53	85
O14638	105	157
O14638	566	586
O15084	463	480
O75110	13	30
P02774	67	131
P02774	256	302
P02774	364	388
P02774	441	467
P07225	47	72
P07225	102	261
P08047	595	672
P12111	2019	2045
P12111	2367	2399
P12111	3138	3171
P15621	102	233
P15621	264	315
P15621	599	650
P60369	0	220
P82987	76	236
P82987	380	410
P82987	423	448
P82987	497	543
P82987	565	634
P82987	645	889
P82987	1425	1690
Q13368	314	333
Q6AZZ1	52	69
Q6AZZ1	107	129
Q6ZT12	139	196
Q6ZT12	1324	1343
Q8NAN2	169	189
Q96PI1	2	76
Q9H832	232	269
Q9P1U0	0	43
Q9P1U0	67	125
Q9UBL0	755	809
Q9Y2P7	81	104
Q9Y2P7	230	309
Q9Y2P7	482	561
A0A096LNW5	26	267
A0A0A0MS06	77	100
D6RA61	34	61
D6RA61	101	135
O60516	37	69
O75912	0	51
O75912	68	89
O75912	252	272
O94910	94	110
P07306	142	159
P10072	92	112
P10072	292	343
P11226	21	45
P30876	1126	1147
P49910	264	306
P49910	335	414
Q02040	513	558
Q13233	432	493
Q15326	517	601
Q16099	905	934
Q5T440	28	45
Q6P4F2	100	123
Q6P531	476	492
Q6PJP8	61	164
Q6UWI4	73	97
Q6UWI4	195	216
Q6UY18	28	46
Q8N1N4	411	477
Q96EY1	225	301
Q96LU7	51	80
Q96LU7	100	192
Q9H9D4	344	483
Q9HAU8	0	16
Q9HAU8	121	137
A0A1W2PNU3	151	176
A2RRL7	39	61
A6NKH3	34	60
B4E2M5	126	148
O15544	102	134
O15553	316	407
P08235	184	211
P08235	592	672
P0DSO2	0	91
P15248	37	77
P15248	99	120
P26651	98	171
P26651	238	259
P61927	8	46
P78539	72	135
P78539	240	296
P86434	98	149
Q49A17	551	572
Q5JV73	1267	1314
Q5JV73	1351	1391
Q6ZN54	255	292
Q6ZN54	473	501
Q86UE3	167	231
Q86YV0	527	561
Q8IZP1	523	545
Q8ND24	644	702
Q92499	101	120
Q92499	531	553
Q92499	627	646
Q96P26	42	86
Q96RM1	0	71
Q9BXT6	367	389
Q9UK80	424	449
Q9Y2T5	334	360
A8MXJ8	36	72
B1ANS9	717	740
O14578	1365	1435
O95196	348	378
O95405	77	103
O95405	115	192
O95405	219	250
O95405	344	370
O95405	428	469
O95405	694	729
O95405	772	792
P0DX52	611	629
P10075	174	225
P10075	314	365
P24394	361	394
P24394	412	440
P24394	707	756
P35398	62	142
P47928	7	80
P52824	92	232
Q05823	716	740
Q15436	420	448
Q16663	91	108
Q5JSZ5	1163	1193
Q6A162	0	89
Q6A162	114	139
Q6A162	391	426
Q6PIJ6	764	787
Q7Z3H0	39	101
Q86XF7	60	105
Q8N4L2	47	130
Q8NEK5	74	101
Q8NEK5	188	229
Q8NEK5	244	289
Q8NEK5	300	323
Q8NEK5	356	372
Q8NEK5	384	428
Q8NEK5	440	491
Q8NG27	583	605
Q8TBJ5	110	140
Q8TBJ5	268	347
Q8TBJ5	362	394
Q8TBJ5	408	436
Q93091	43	64
Q93091	84	112
Q969P5	324	341
Q96DM1	530	566
Q96L21	0	24
Q99944	27	46
Q99944	85	192
Q9BX82	225	353
Q9BX82	394	625
Q9BXT4	159	215
Q9BXT4	1131	1148
Q9BZA7	1128	1217
Q9ULU4	99	139
Q9ULU4	1045	1064
Q9Y2G1	868	895
Q9Y5J6	29	56
Q9Y6Z4	9	40
Q9Y6Z4	53	78
Q9Y6Z4	103	162
A0A1B0GTR4	0	107
A0AAQ5BIG5	605	675
B4DYI2	1068	1103
O00300	26	197
O14924	919	972
O43298	364	414
O75064	1176	1197
O75064	1475	1495
O95171	610	656
P08218	202	228
P19793	124	204
P48960	15	265
P48960	507	523
Q13501	19	51
Q13501	99	163
Q64LD2	509	524
Q6ZUT9	0	18
Q86Y38	916	936
Q8IXK0	660	675
Q8IYM9	44	68
Q8IYM9	86	106
Q8WXI2	845	866
Q969W8	190	327
Q9BQW3	151	179
Q9H160	153	182
Q9H160	204	267
Q9H1R2	145	165
Q9H1R2	209	231
Q9H1R2	269	294
Q9H741	64	80
Q9H741	99	132
Q9H741	168	198
Q9H7R0	105	197
Q9H7R0	228	309
Q9H7R0	479	560
Q9NR11	263	324
Q9Y508	0	76
Q9Y508	132	169
Q9Y5Q5	128	144
Q9Y5Q5	200	222
Q9Y5Q5	247	482
Q9Y5Q5	514	692
Q9Y5Q5	703	738
Q9Y5Q5	775	799
A6H8Z2	323	398
O14904	136	166
O14904	205	238
O14904	279	364
O14983	663	678
O15031	341	373
O15031	463	511
O15031	547	583
O15031	763	809
O15255	0	83
O60542	112	133
O60883	334	355
O60883	426	453
O95218	4	43
O95218	60	97
P05305	42	59
P05305	98	164
P0DQW0	19	89
P14373	0	127
P23193	252	300
Q02297	171	230
Q09472	340	423
Q09472	1236	1258
Q09472	1659	1815
Q13642	0	54
Q13642	71	110
Q13642	151	177
Q13642	217	259
Q5VT99	28	50
Q6ZN84	315	335
Q6ZN84	613	632
Q7L0Q8	92	113
Q7L0Q8	169	189
Q7L273	335	367
Q8NAA6	145	170
Q8TB52	0	33
Q8TB52	61	89
Q96NE9	565	587
Q99942	16	36
Q99942	48	76
Q9BSY4	2	99
Q9HBJ0	108	187
Q9P2E2	3	47
Q9UIL8	69	141
A6NLC5	17	49
O14944	37	67
O43300	450	467
O60729	6	30
P04035	815	841
P51649	15	31
Q02763	209	349
Q13427	36	60
Q15937	184	495
Q6IQ49	17	50
Q6P1Q9	113	152
Q6P461	24	39
Q76N89	662	716
Q8IY34	133	150
Q8NCQ7	50	147
Q99726	370	387
Q9C098	43	78
Q9H792	0	29
Q9H792	81	99
Q9H7H0	390	414
Q9H8G2	32	82
Q9HBT7	359	410
Q9NXH9	366	396
Q9NXH9	595	630
Q9UK33	86	134
Q9ULM2	114	208
Q9ULM2	241	348
Q9Y5T5	37	91
Q9Y5T5	647	671
B2RU33	0	46
O43603	344	376
P03951	125	144
P03951	339	355
P03951	534	583
P0DV75	36	72
P17900	115	137
P18065	32	140
P18065	250	315
P29590	46	100
P29590	178	236
P54756	251	363
P54756	384	417
P61221	5	37
Q12950	283	304
Q12950	316	386
Q15306	183	232
Q16527	0	179
Q6UWU4	145	160
Q6UY11	0	275
Q6UY11	331	367
Q6ZUV0	4	26
Q8NI77	733	790
Q8TC71	503	537
Q96K62	394	439
Q96K62	450	500
Q96N38	67	90
Q96N38	135	214
Q96N38	538	553
Q9BYR7	0	97
Q9H3U7	29	162
Q9H3U7	229	290
Q9HC56	1122	1145
Q9P2N4	533	662
Q9P2N4	698	758
Q9P2N4	879	1325
Q9P2N4	1792	1822
Q9P2N4	1852	1871
Q9P2N4	1904	1931
Q9UIH9	39	72
Q9UIH9	372	395
Q9Y4L5	218	247
Q9Y4L5	259	277
A4D1S0	208	230
A4D1S0	372	408
O14843	324	345
O15550	365	389
P02760	220	290
P02760	319	346
P03950	39	132
P30281	0	15
P54315	308	331
Q14994	0	75
Q5S007	0	15
Q5VYM1	824	848
Q66K64	182	214
Q66K64	262	285
Q66K64	336	368
Q68D42	135	229
Q6UWV2	204	234
Q6UXN8	101	118
Q6UY14	49	80
Q6UY14	353	493
Q6UY14	665	1073
Q6ZRS4	726	749
Q6ZRS4	782	883
Q86XU0	203	237
Q86XU0	254	445
Q96DN2	16	270
Q96DN2	375	792
Q96GM8	276	324
Q9HCM1	1161	1224
Q9NT99	46	72
Q9NT99	332	350
Q9NUG4	335	410
Q9NYJ1	23	73
Q9UNL4	188	248
Q9Y324	127	144
Q9Y3M8	342	362
Q9Y4I5	175	232
Q9Y4I5	287	484
A6NNT2	970	993
A6NNT2	1057	1087
A8MW92	143	163
O94813	25	43
O94813	265	295
O94813	495	528
O94813	707	740
O94813	879	1159
O94813	1322	1528
P13489	197	221
P16035	141	162
P33981	258	331
P35663	614	636
P37231	177	198
P38398	53	73
P38398	793	827
P38398	1271	1309
P42356	1815	1839
P52744	43	75
P52744	98	180
P84103	0	19
Q14626	21	57
Q2VIQ3	1077	1128
Q2VIQ3	1150	1182
Q3SY56	217	270
Q3SY56	305	328
Q68G74	0	79
Q68G74	133	148
Q6W4X9	245	403
Q6W4X9	565	590
Q6W4X9	658	721
Q6W4X9	738	874
Q6W4X9	1080	1109
Q6W4X9	1129	1205
Q6W4X9	2338	2425
Q7Z2Y8	2280	2305
Q7Z6A9	222	256
Q8IZS8	1040	1072
Q8N8C0	16	103
Q969J2	142	165
Q969J2	311	362
Q969J2	478	529
Q96HE7	24	44
Q96HE7	86	113
Q96RJ3	8	26
Q9C0D6	768	786
Q9H1H9	1688	1726
Q9HBE1	0	23
Q9HBE1	346	397
Q9HBE1	530	562
Q9HBL0	23	76
Q9NS15	68	149
Q9NS15	268	465
Q9NS15	567	1205
Q9NYQ8	3721	3746
Q9NYQ8	3933	4042
Q9Y6S9	0	21
Q9Y6S9	348	380
A4D0S4	19	39
A4D0S4	264	539
A4D0S4	715	1185
A4D0S4	1373	1416
A8MQT2	577	600
C9J069	235	263
C9J069	654	678
E7ETH6	83	106
E7ETH6	192	218
E7ETH6	230	284
O60927	49	71
O75808	6	76
O75808	90	110
O75808	141	175
O75808	335	445
O95267	571	600
P0DKL9	14	55
P0DKL9	82	134
P17509	102	118
P35908	0	16
P51617	475	509
P78317	121	185
P78363	1168	1188
P78363	1479	1505
Q14588	167	375
Q14588	447	528
Q14CN2	176	214
Q7L590	389	411
Q7L590	804	845
Q8NFZ5	397	428
Q8WWZ8	39	58
Q8WWZ8	69	120
Q8WWZ8	141	275
Q8WWZ8	502	522
Q92833	1192	1219
Q96QT6	48	111
Q96QT6	263	286
Q96QT6	305	342
Q96QT6	485	543
Q96QT6	913	935
Q9H161	0	15
Q9H161	314	334
Q9HC23	24	45
Q9HC23	59	80
Q9HC23	93	115
Q9NSB2	510	539
Q9NSB2	551	599
Q9P2D8	367	423
Q9P2D8	841	862
Q9P2D8	920	939
Q9ULW8	149	181
Q9Y2Y1	5	37
Q9Y2Y1	58	107
Q04900	50	71
Q04900	83	118
Q92686	0	18
Q96LR4	33	92
Q96LR4	109	139
Q96NG5	143	194
Q96NJ1	88	128
Q9BZM1	58	157
Q9BZM1	168	188
Q9N2K0	238	266
